ds,energy,emissions,corrected_emissions,efficiency_rating,emissions_factor,corrected_emissions_factor
2017-10-04,8.268457457741036,1.8603152823426812,2.8080230676870657,66.25,0.2249894,0.339606641509434
2017-10-05,9.200313139362986,2.069972933037395,3.124487446094181,66.25,0.2249894,0.339606641509434
2017-10-06,9.789268661915148,2.202481682683092,3.324500653106554,66.25,0.2249894,0.339606641509434
2017-10-07,9.219449154786156,2.0742783336658444,3.1309861640239163,66.25,0.2249894,0.339606641509434
2017-10-08,8.969773282040958,2.0181039088624257,3.0461945794149825,66.25,0.2249894,0.339606641509434
2017-10-09,9.055103214901262,2.037302239258706,3.075173191333896,66.25,0.2249894,0.339606641509434
2017-10-10,8.766588153740567,1.972389408757198,2.9771915603882237,66.25,0.2249894,0.339606641509434
2017-10-11,8.665609902748658,1.949670372653479,2.9428986757033644,66.25,0.2249894,0.339606641509434
2017-10-12,9.603611346272752,2.160710754631099,3.261450195669583,66.25,0.2249894,0.339606641509434
2017-10-13,10.183999005599215,2.2912918258703643,3.458553699426965,66.25,0.2249894,0.339606641509434
2017-10-14,9.60086239809341,2.1600922704295975,3.2605166346107133,66.25,0.2249894,0.339606641509434
2017-10-15,9.310525558510465,2.0947695590939346,3.161916315613486,66.25,0.2249894,0.339606641509434
2017-10-16,9.266621216994736,2.0848915476389154,3.147006109643646,66.25,0.2249894,0.339606641509434
2017-10-17,8.870130976610087,1.9956854463489175,3.012355390715347,66.25,0.2249894,0.339606641509434
2017-10-18,8.73044409178113,1.9642573779433816,2.9649167968956704,66.25,0.2249894,0.339606641509434
2017-10-19,9.650733932273011,2.1713128369817456,3.277453338840371,66.25,0.2249894,0.339606641509434
2017-10-20,10.257082751894762,2.3077348940991516,3.483373425055323,66.25,0.2249894,0.339606641509434
2017-10-21,9.787333114823593,2.2020462051042915,3.323843328459308,66.25,0.2249894,0.339606641509434
2017-10-22,9.577375774191896,2.1548080290099705,3.252540421147125,66.25,0.2249894,0.339606641509434
2017-10-23,9.466804672713527,2.129930703231013,3.2149897407260575,66.25,0.2249894,0.339606641509434
2017-10-24,8.976360940256676,2.0195860621317854,3.0484317918970345,66.25,0.2249894,0.339606641509434
2017-10-25,8.736437597309246,1.965605853156049,2.966952231178942,66.25,0.2249894,0.339606641509434
2017-10-26,9.469156541467902,2.1304598487709385,3.215788450975001,66.25,0.2249894,0.339606641509434
2017-10-27,9.85222522727727,2.2166462425499764,3.3458811208301533,66.25,0.2249894,0.339606641509434
2017-10-28,9.28133826696732,2.088202727882017,3.1520041175577616,66.25,0.2249894,0.339606641509434
2017-10-29,8.996340888656412,2.0240813387342733,3.055217115070601,66.25,0.2249894,0.339606641509434
2017-10-30,8.794820205699223,1.9787413211881448,2.9867793527368223,66.25,0.2249894,0.339606641509434
2017-10-31,8.365792966337494,1.8822147400204932,2.8410788528611217,66.25,0.2249894,0.339606641509434
2017-11-01,8.288793169007834,1.864890601819171,2.8149292102930885,66.25,0.2249894,0.339606641509434
2017-11-02,9.177220579366857,2.0647773518194015,3.11664505935004,66.25,0.2249894,0.339606641509434
2017-11-03,9.754501019335136,2.194659331639601,3.3126933307767557,66.25,0.2249894,0.339606641509434
2017-11-04,9.397679683266109,2.114378313330232,3.1915144352154443,66.25,0.2249894,0.339606641509434
2017-11-05,9.23456814862826,2.077679947018983,3.136120674745635,66.25,0.2249894,0.339606641509434
2017-11-06,9.02192288001632,2.0298370156211436,3.0639049292394622,66.25,0.2249894,0.339606641509434
2017-11-07,8.567108756520792,1.927508658864359,2.909447032248089,66.25,0.2249894,0.339606641509434
2017-11-08,8.486693078125175,1.9094159836315363,2.882137333783451,66.25,0.2249894,0.339606641509434
2017-11-09,9.3831121113712,2.1111007640701396,3.1865671910492677,66.25,0.2249894,0.339606641509434
2017-11-10,9.983643680618671,2.2462140015161864,3.3905117004017913,66.25,0.2249894,0.339606641509434
2017-11-11,9.682339806395204,2.1784238236369733,3.2881869036029783,66.25,0.2249894,0.339606641509434
2017-11-12,9.567600087285085,2.1526086030782188,3.249220532948255,66.25,0.2249894,0.339606641509434
2017-11-13,9.352949623738166,2.104314524075076,3.176323809924643,66.25,0.2249894,0.339606641509434
2017-11-14,8.884260576776922,1.9988644566126939,3.0171538967738774,66.25,0.2249894,0.339606641509434
2017-11-15,8.79513653645557,1.9788124922552166,2.986886780762591,66.25,0.2249894,0.339606641509434
2017-11-16,9.691336187272984,2.1804479139728365,3.291242134298621,66.25,0.2249894,0.339606641509434
2017-11-17,10.28965987876243,2.315064402326832,3.4944368337008784,66.25,0.2249894,0.339606641509434
2017-11-18,10.00506369436594,2.2510332775571764,3.397786079331587,66.25,0.2249894,0.339606641509434
2017-11-19,9.940052350247884,2.2364064142508613,3.37570779509564,66.25,0.2249894,0.339606641509434
2017-11-20,9.7723447139135,2.19867397377657,3.318753167964634,66.25,0.2249894,0.339606641509434
2017-11-21,9.351318828867516,2.103947612515605,3.1757699811556304,66.25,0.2249894,0.339606641509434
2017-11-22,9.311446640517469,2.094976792782041,3.1622291211804394,66.25,0.2249894,0.339606641509434
2017-11-23,10.242382170162587,2.3044274190355787,3.478381009865024,66.25,0.2249894,0.339606641509434
2017-11-24,10.777603410945318,2.4248465248665405,3.6601456979117595,66.25,0.2249894,0.339606641509434
2017-11-25,10.344542937083396,2.327412508688631,3.513075484813028,66.25,0.2249894,0.339606641509434
2017-11-26,10.082326655782596,2.268416624888533,3.4240250941713706,66.25,0.2249894,0.339606641509434
2017-11-27,9.656209412724053,2.172544762043137,3.2793128483669993,66.25,0.2249894,0.339606641509434
2017-11-28,9.046599266653793,2.035388941044877,3.072285194030003,66.25,0.2249894,0.339606641509434
2017-11-29,8.923189953173333,2.0076231536504965,3.030374571547919,66.25,0.2249894,0.339606641509434
2017-11-30,9.81489794055888,2.2082479987075785,3.3332045263510617,66.25,0.2249894,0.339606641509434
2017-12-01,10.425959606380344,2.34573039626375,3.540725126435849,66.25,0.2249894,0.339606641509434
2017-12-02,10.228809884186358,2.301373798557158,3.4737717714070313,66.25,0.2249894,0.339606641509434
2017-12-03,10.19820144570551,2.2944872243484156,3.4633769424127028,66.25,0.2249894,0.339606641509434
2017-12-04,9.854008857057332,2.217047540344015,3.3464868533494565,66.25,0.2249894,0.339606641509434
2017-12-05,9.302512235845084,2.092966646435444,3.1591949380157645,66.25,0.2249894,0.339606641509434
2017-12-06,9.24369342685092,2.0797330378911325,3.1392196798356715,66.25,0.2249894,0.339606641509434
2017-12-07,10.154569817603464,2.284670570520713,3.448559351729378,66.25,0.2249894,0.339606641509434
2017-12-08,10.753906180598891,2.4195148992292363,3.652097961100734,66.25,0.2249894,0.339606641509434
2017-12-09,10.62599310457188,2.3907358130017644,3.6086578309460595,66.25,0.2249894,0.339606641509434
2017-12-10,10.648396129992385,2.3957762562493086,3.616266047168768,66.25,0.2249894,0.339606641509434
2017-12-11,10.187762654950262,2.2921386070796665,3.459831859742893,66.25,0.2249894,0.339606641509434
2017-12-12,9.595764134340309,2.1589452151267454,3.2587852303799933,66.25,0.2249894,0.339606641509434
2017-12-13,9.59313559738303,2.1583538221738494,3.2578925617718486,66.25,0.2249894,0.339606641509434
2017-12-14,10.54343384533209,2.37216085480096,3.5806201581901282,66.25,0.2249894,0.339606641509434
2017-12-15,11.160884218330036,2.511080643751544,3.7903104056627077,66.25,0.2249894,0.339606641509434
2017-12-16,11.124616068591264,2.5029206945027074,3.7779935011361623,66.25,0.2249894,0.339606641509434
2017-12-17,11.188620501050131,2.5173210133589685,3.7997298314852355,66.25,0.2249894,0.339606641509434
2017-12-18,10.583490701718643,2.3811732228852565,3.5942237326569915,66.25,0.2249894,0.339606641509434
2017-12-19,9.953435311121318,2.239417438587999,3.3802527374913187,66.25,0.2249894,0.339606641509434
2017-12-20,10.03826825632176,2.258503952028879,3.409062569100195,66.25,0.2249894,0.339606641509434
2017-12-21,11.108693316164416,2.499338243987842,3.772586028660894,66.25,0.2249894,0.339606641509434
2017-12-22,11.83756982973894,2.6633277334510663,4.020117333511044,66.25,0.2249894,0.339606641509434
2017-12-23,11.8994963566958,2.677260545595174,4.041147993351206,66.25,0.2249894,0.339606641509434
2017-12-24,11.934981621622416,2.6852443540598547,4.053199024996007,66.25,0.2249894,0.339606641509434
2017-12-25,11.089402702992954,2.4949980605047632,3.7660348083090764,66.25,0.2249894,0.339606641509434
2017-12-26,10.209618862304428,2.297056022058556,3.467254372918575,66.25,0.2249894,0.339606641509434
2017-12-27,10.060014649743504,2.2633966600370012,3.416447788735096,66.25,0.2249894,0.339606641509434
2017-12-28,10.886214726351296,2.4492829195529424,3.6970308219667056,66.25,0.2249894,0.339606641509434
2017-12-29,11.41308350623164,2.567822810216953,3.8759589588180425,66.25,0.2249894,0.339606641509434
2017-12-30,11.358489286781282,2.5555396895393487,3.8574183993046773,66.25,0.2249894,0.339606641509434
2017-12-31,11.376407844704644,2.559571175135391,3.863503660581723,66.25,0.2249894,0.339606641509434
2018-01-01,10.69528573462184,2.406325920261127,3.6321900683186827,66.25,0.2249894,0.339606641509434
2018-01-02,10.000514057927006,2.2500096575845623,3.3962409925804717,66.25,0.2249894,0.339606641509434
2018-01-03,9.97563087687184,2.244411205608869,3.3877904990322554,66.25,0.2249894,0.339606641509434
2018-01-04,10.904760040898807,2.4534554187457984,3.703328933955922,66.25,0.2249894,0.339606641509434
2018-01-05,11.474442464991052,2.5816279255328576,3.896796868728842,66.25,0.2249894,0.339606641509434
2018-01-06,11.309020735027149,2.544409789761317,3.8406185505831205,66.25,0.2249894,0.339606641509434
2018-01-07,11.200215656822314,2.5199298004990585,3.803667623394805,66.25,0.2249894,0.339606641509434
2018-01-08,10.543176673452017,2.3721029938539653,3.5805328209116456,66.25,0.2249894,0.339606641509434
2018-01-09,9.834588813705532,2.2126782364423194,3.339891677648784,66.25,0.2249894,0.339606641509434
2018-01-10,9.74641684215056,2.1928404774653494,3.309947890513735,66.25,0.2249894,0.339606641509434
2018-01-11,10.646424283899217,2.3953326117799145,3.6155963951394936,66.25,0.2249894,0.339606641509434
2018-01-12,11.19966866213776,2.5198067324931777,3.8034818603670604,66.25,0.2249894,0.339606641509434
2018-01-13,10.93620717885926,2.4605306914472376,3.714008590863755,66.25,0.2249894,0.339606641509434
2018-01-14,10.757952847244978,2.420425356329939,3.6534722359697196,66.25,0.2249894,0.339606641509434
2018-01-15,10.184975892197668,2.2915116150000183,3.458885456603801,66.25,0.2249894,0.339606641509434
2018-01-16,9.500990496679725,2.1376221512536735,3.22659947359045,66.25,0.2249894,0.339606641509434
2018-01-17,9.370680082017484,2.108303689245065,3.1823451913133054,66.25,0.2249894,0.339606641509434
2018-01-18,10.256362119247749,2.3075727593922797,3.4831286934223087,66.25,0.2249894,0.339606641509434
2018-01-19,10.846276207276658,2.4402971761094507,3.6834674356369073,66.25,0.2249894,0.339606641509434
2018-01-20,10.616852838989884,2.3886793501326307,3.605553736049254,66.25,0.2249894,0.339606641509434
2018-01-21,10.519311684895484,2.3667336243976242,3.572428112298301,66.25,0.2249894,0.339606641509434
2018-01-22,10.10250369908915,2.2729562457558483,3.4308773520842997,66.25,0.2249894,0.339606641509434
2018-01-23,9.474777787871233,2.131724569626476,3.217697463587134,66.25,0.2249894,0.339606641509434
2018-01-24,9.296028471982666,2.091507868294297,3.1569930087461087,66.25,0.2249894,0.339606641509434
2018-01-25,10.062766239208765,2.2640157384998365,3.417382246792206,66.25,0.2249894,0.339606641509434
2018-01-26,10.471338251577173,2.355940110419397,3.5561360157273922,66.25,0.2249894,0.339606641509434
2018-01-27,10.051339298083414,2.2614447978722088,3.4135015816939,66.25,0.2249894,0.339606641509434
2018-01-28,9.824021587826126,2.2103007226320472,3.3363029775578075,66.25,0.2249894,0.339606641509434
2018-01-29,9.398331796507891,2.114525031897233,3.1917358972033703,66.25,0.2249894,0.339606641509434
2018-01-30,8.851387276964383,1.9914683126118504,3.005989905829208,66.25,0.2249894,0.339606641509434
2018-01-31,8.803744017537024,1.9807490842592446,2.9898099385045205,66.25,0.2249894,0.339606641509434
2018-02-01,9.731855534837058,2.189564337669669,3.3050027738410095,66.25,0.2249894,0.339606641509434
2018-02-02,10.35507666189148,2.3297824851129674,3.516652807717686,66.25,0.2249894,0.339606641509434
2018-02-03,10.150098522798524,2.2836645765853265,3.447040870317474,66.25,0.2249894,0.339606641509434
2018-02-04,10.077459488514924,2.2673215638452797,3.4223721718419315,66.25,0.2249894,0.339606641509434
2018-02-05,9.707517988349876,2.1840886476880454,3.296737581415918,66.25,0.2249894,0.339606641509434
2018-02-06,9.15920470237262,2.0607239704639944,3.11052674787018,66.25,0.2249894,0.339606641509434
2018-02-07,9.106113403130776,2.0487789909023513,3.0924965900412853,66.25,0.2249894,0.339606641509434
2018-02-08,10.039562331799482,2.2587951052941664,3.4095020457270437,66.25,0.2249894,0.339606641509434
2018-02-09,10.67145856813698,2.4009650603699986,3.624098204332073,66.25,0.2249894,0.339606641509434
2018-02-10,10.501862423034211,2.3628077254410136,3.566502227080775,66.25,0.2249894,0.339606641509434
2018-02-11,10.467408243022046,2.355055900152584,3.554801358720882,66.25,0.2249894,0.339606641509434
2018-02-12,10.069213659461582,2.2654663397140657,3.4195718335306653,66.25,0.2249894,0.339606641509434
2018-02-13,9.486121983224262,2.1342768933324368,3.221550027671603,66.25,0.2249894,0.339606641509434
2018-02-14,9.410797384102716,2.1173296569708397,3.19596929354089,66.25,0.2249894,0.339606641509434
2018-02-15,10.315759661695934,2.320936576829171,3.503300493327051,66.25,0.2249894,0.339606641509434
2018-02-16,10.903077514066956,2.453076868043416,3.7027575366693073,66.25,0.2249894,0.339606641509434
2018-02-17,10.714598394977529,2.4106710641269573,3.6387487760406905,66.25,0.2249894,0.339606641509434
2018-02-18,10.680199833712136,2.4029317524669933,3.6270667961765937,66.25,0.2249894,0.339606641509434
2018-02-19,10.2762295412139,2.3120427187399906,3.489875801871684,66.25,0.2249894,0.339606641509434
2018-02-20,9.717550587174678,2.1863458760780787,3.3001447186084207,66.25,0.2249894,0.339606641509434
2018-02-21,9.675714251220883,2.1769331439536357,3.285936821062092,66.25,0.2249894,0.339606641509434
2018-02-22,10.593607260433906,2.3834493413606683,3.5976593831859147,66.25,0.2249894,0.339606641509434
2018-02-23,11.108379600305197,2.499267661244906,3.7724794886715567,66.25,0.2249894,0.339606641509434
2018-02-24,10.74163488672984,2.4167539881844147,3.64793054820289,66.25,0.2249894,0.339606641509434
2018-02-25,10.460228258464214,2.3534404797349087,3.5523629882791075,66.25,0.2249894,0.339606641509434
2018-02-26,9.813589952969831,2.207953715364711,3.3327603250788087,66.25,0.2249894,0.339606641509434
2018-02-27,9.05761077502874,2.0378664137072513,3.0760247754071717,66.25,0.2249894,0.339606641509434
2018-02-28,8.851465172586355,1.9914858383011005,3.0060163596997747,66.25,0.2249894,0.339606641509434
2018-03-01,9.619249293463977,2.1642291269868843,3.266760946395297,66.25,0.2249894,0.339606641509434
2018-03-02,10.108593803439998,2.274326454679683,3.4329455919693332,66.25,0.2249894,0.339606641509434
2018-03-03,9.837354676864445,2.2133005263349252,3.3408309831470575,66.25,0.2249894,0.339606641509434
2018-03-04,9.700674975412758,2.182549042313131,3.2944136487745377,66.25,0.2249894,0.339606641509434
2018-03-05,9.277296397402592,2.0872933500737707,3.1506314718094655,66.25,0.2249894,0.339606641509434
2018-03-06,8.686941905485824,1.9544698471501123,2.9501431655096035,66.25,0.2249894,0.339606641509434
2018-03-07,8.551843708883222,1.9240741849554108,2.9042629206874127,66.25,0.2249894,0.339606641509434
2018-03-08,9.332450602131669,2.099702461503243,3.169362206042631,66.25,0.2249894,0.339606641509434
2018-03-09,9.806481278413436,2.206354338941472,3.3303461719871277,66.25,0.2249894,0.339606641509434
2018-03-10,9.488881068075012,2.134897658177556,3.2224870312114056,66.25,0.2249894,0.339606641509434
2018-03-11,9.33576127938032,2.1004473287910104,3.170486534024167,66.25,0.2249894,0.339606641509434
2018-03-12,8.995783955483025,2.023956034673753,3.0550279768660418,66.25,0.2249894,0.339606641509434
2018-03-13,8.489219815786903,1.909984472822006,2.882995430674726,66.25,0.2249894,0.339606641509434
2018-03-14,8.404056611314106,1.8908236545455939,2.854073440823538,66.25,0.2249894,0.339606641509434
2018-03-15,9.234718965022092,2.0777138791089413,3.1361718929946285,66.25,0.2249894,0.339606641509434
2018-03-16,9.750375473840366,2.19373112763406,3.311292268126883,66.25,0.2249894,0.339606641509434
2018-03-17,9.430625311421483,2.121790730441533,3.2027029893457097,66.25,0.2249894,0.339606641509434
2018-03-18,9.283628484202357,2.088718002483598,3.15278189054128,66.25,0.2249894,0.339606641509434
2018-03-19,9.006134346202101,2.026284762871403,3.0585430382964574,66.25,0.2249894,0.339606641509434
2018-03-20,8.564594530980324,1.9269429847685446,2.908593184556294,66.25,0.2249894,0.339606641509434
2018-03-21,8.555565180770872,1.92491147668253,2.905526757256649,66.25,0.2249894,0.339606641509434
2018-03-22,9.517111347012756,2.141249171697592,3.2320742214303273,66.25,0.2249894,0.339606641509434
2018-03-23,10.171824846004895,2.288552769007734,3.454419273973938,66.25,0.2249894,0.339606641509434
2018-03-24,9.909131055523304,2.2294494507035547,3.3652067180431016,66.25,0.2249894,0.339606641509434
2018-03-25,9.770775461712203,2.1983209086653517,3.3182202394948703,66.25,0.2249894,0.339606641509434
2018-03-26,9.45473678956744,2.1272155574427045,3.2108914074606862,66.25,0.2249894,0.339606641509434
2018-03-27,8.879489397341722,1.9977909918142756,3.01553357254985,66.25,0.2249894,0.339606641509434
2018-03-28,8.683131629710703,1.9536125754896332,2.94884917055039,66.25,0.2249894,0.339606641509434
2018-03-29,9.44599483580454,2.125248710510762,3.207922581903037,66.25,0.2249894,0.339606641509434
2018-03-30,9.905225270504983,2.228570690475754,3.363880287510572,66.25,0.2249894,0.339606641509434
2018-03-31,9.49314696196677,2.1358574390847265,3.2239357571090212,66.25,0.2249894,0.339606641509434
2018-04-01,9.302838606490962,2.0930400763712376,3.1593057756546985,66.25,0.2249894,0.339606641509434
2018-04-02,9.078346408843268,2.042531711517802,3.083066734366493,66.25,0.2249894,0.339606641509434
2018-04-03,8.633648776660614,1.9424794580716056,2.9320444650137443,66.25,0.2249894,0.339606641509434
2018-04-04,8.53907598170171,1.9212015816774788,2.899926915739591,66.25,0.2249894,0.339606641509434
2018-04-05,9.386315332871751,2.1118214549536156,3.1876550263450802,66.25,0.2249894,0.339606641509434
2018-04-06,9.884136132607978,2.2238258579937895,3.3567182762170407,66.25,0.2249894,0.339606641509434
2018-04-07,9.40591999878062,2.1162322969736524,3.1943129010923057,66.25,0.2249894,0.339606641509434
2018-04-08,9.11927609643831,2.0517404573719977,3.096966728108676,66.25,0.2249894,0.339606641509434
2018-04-09,8.863114202911868,1.9941067466446196,3.0099724477654637,66.25,0.2249894,0.339606641509434
2018-04-10,8.367231989941967,1.8825385050778491,2.8415675548344894,66.25,0.2249894,0.339606641509434
2018-04-11,8.192267027402249,1.8431732431350156,2.782148291524552,66.25,0.2249894,0.339606641509434
2018-04-12,8.967561907213746,2.0176063729668763,3.045443581836795,66.25,0.2249894,0.339606641509434
2018-04-13,9.418637079112475,2.1190935052472684,3.1986317060336127,66.25,0.2249894,0.339606641509434
2018-04-14,8.87847533525968,1.9975628385948743,3.0151891903318857,66.25,0.2249894,0.339606641509434
2018-04-15,8.54812202342376,1.9232368451768977,2.90299901158777,66.25,0.2249894,0.339606641509434
2018-04-16,8.337060810987538,1.8757503096275996,2.8313212220793957,66.25,0.2249894,0.339606641509434
2018-04-17,7.859754668932373,1.7683614871102933,2.6692248862042165,66.25,0.2249894,0.339606641509434
2018-04-18,7.651728266857791,1.7215577517233744,2.5985777384503765,66.25,0.2249894,0.339606641509434
2018-04-19,8.38563583116828,1.8866791742730527,2.8478176215442303,66.25,0.2249894,0.339606641509434
2018-04-20,8.847171722437079,1.990519857528085,3.0045582755140905,66.25,0.2249894,0.339606641509434
2018-04-21,8.350963064059867,1.878878169204991,2.8360425195547037,66.25,0.2249894,0.339606641509434
2018-04-22,8.104309920942818,1.823383826526972,2.7522774740029767,66.25,0.2249894,0.339606641509434
2018-04-23,8.053788309171802,1.8120169994075783,2.7351199991057786,66.25,0.2249894,0.339606641509434
2018-04-24,7.677672623677216,1.7273949569975626,2.6073886143359437,66.25,0.2249894,0.339606641509434
2018-04-25,7.473851012424628,1.6815372549748098,2.538169441471411,66.25,0.2249894,0.339606641509434
2018-04-26,8.145583848622564,1.8326700227512815,2.766294373964199,66.25,0.2249894,0.339606641509434
2018-04-27,8.484477838842357,1.9089175782744388,2.8813850238104735,66.25,0.2249894,0.339606641509434
2018-04-28,7.83077487133862,1.7618413398375534,2.6593831544717785,66.25,0.2249894,0.339606641509434
2018-04-29,7.461539953158072,1.6787673971370627,2.5339885239804723,66.25,0.2249894,0.339606641509434
2018-04-30,7.391090888841656,1.662917104425951,2.5100635538504923,66.25,0.2249894,0.339606641509434
2018-05-01,7.063535618121496,1.5892206405997846,2.398823608452505,66.25,0.2249894,0.339606641509434
2018-05-02,6.934030361210184,1.5600833305504627,2.354842763095038,66.25,0.2249894,0.339606641509434
2018-05-03,7.706616162499631,1.7339069464310946,2.617218032348822,66.25,0.2249894,0.339606641509434
2018-05-04,8.207834517306754,1.8466757633481363,2.787435114487753,66.25,0.2249894,0.339606641509434
2018-05-05,7.699929488468295,1.7324025156527887,2.6149471934381716,66.25,0.2249894,0.339606641509434
2018-05-06,7.442786392602133,1.6745480447997183,2.527619690263726,66.25,0.2249894,0.339606641509434
2018-05-07,7.490112360195429,1.6851958858529534,2.5436919031742695,66.25,0.2249894,0.339606641509434
2018-05-08,7.204753195851534,1.6209930986827192,2.4467820357475007,66.25,0.2249894,0.339606641509434
2018-05-09,7.054497119201065,1.587187074150776,2.395754074189851,66.25,0.2249894,0.339606641509434
2018-05-10,7.812271723212135,1.7576783276424643,2.6530993624791916,66.25,0.2249894,0.339606641509434
2018-05-11,8.291361666554316,1.8654684865410556,2.8158014891185745,66.25,0.2249894,0.339606641509434
2018-05-12,7.730706006912251,1.7393269060715832,2.6253991035042765,66.25,0.2249894,0.339606641509434
2018-05-13,7.457071364828822,1.6777620121300179,2.5324709617056875,66.25,0.2249894,0.339606641509434
2018-05-14,7.54992059564433,1.6986521048616603,2.5640031771496763,66.25,0.2249894,0.339606641509434
2018-05-15,7.282779240475177,1.6385481316469659,2.4732801987124016,66.25,0.2249894,0.339606641509434
2018-05-16,7.109020538762351,1.5994542656038182,2.414270589590669,66.25,0.2249894,0.339606641509434
2018-05-17,7.845094575087434,1.7650631213921768,2.6642462209693236,66.25,0.2249894,0.339606641509434
2018-05-18,8.288943595289302,1.864924446137983,2.8149802960573327,66.25,0.2249894,0.339606641509434
2018-05-19,7.669832536778166,1.7256310205501977,2.6047260687550153,66.25,0.2249894,0.339606641509434
2018-05-20,7.384269825634528,1.661382437507617,2.5077470754831954,66.25,0.2249894,0.339606641509434
2018-05-21,7.549325940572732,1.6985183137738946,2.5638012283379545,66.25,0.2249894,0.339606641509434
2018-05-22,7.363282176516413,1.6566604389251218,2.5006195304530143,66.25,0.2249894,0.339606641509434
2018-05-23,7.253662401806872,1.631997151585087,2.463391926920886,66.25,0.2249894,0.339606641509434
2018-05-24,8.067325078446846,1.8150626290047087,2.7397171758561645,66.25,0.2249894,0.339606641509434
2018-05-25,8.540462068608107,1.921513436538897,2.9003976400587126,66.25,0.2249894,0.339606641509434
2018-05-26,7.8395930795328015,1.7638253432082374,2.6623778765407358,66.25,0.2249894,0.339606641509434
2018-05-27,7.441825691793272,1.6743318973011532,2.5272934298885334,66.25,0.2249894,0.339606641509434
2018-05-28,7.493352794746891,1.6859249492784263,2.5447923762693225,66.25,0.2249894,0.339606641509434
2018-05-29,7.179228446058615,1.6152503005416603,2.4381136611949588,66.25,0.2249894,0.339606641509434
2018-05-30,6.963233999187719,1.5666538395368454,2.364760512508446,66.25,0.2249894,0.339606641509434
2018-05-31,7.702032948192013,1.732875771793952,2.6156615423304936,66.25,0.2249894,0.339606641509434
2018-06-01,8.189174434900293,1.842477442603556,2.7810980265714056,66.25,0.2249894,0.339606641509434
2018-06-02,7.608775893913532,1.7118939231060692,2.583990827329916,66.25,0.2249894,0.339606641509434
2018-06-03,7.368445547329658,1.6578221426263715,2.5023730454737683,66.25,0.2249894,0.339606641509434
2018-06-04,7.591002773796337,1.7078951594747735,2.5779549576977714,66.25,0.2249894,0.339606641509434
2018-06-05,7.418555745317846,1.669096406005615,2.5193908015179094,66.25,0.2249894,0.339606641509434
2018-06-06,7.295729465172416,1.6414617949314627,2.4776781810286232,66.25,0.2249894,0.339606641509434
2018-06-07,8.113837289013114,1.8255273833526873,2.755513031475754,66.25,0.2249894,0.339606641509434
2018-06-08,8.622437082742469,1.9399569457839785,2.9282368992965715,66.25,0.2249894,0.339606641509434
2018-06-09,7.988842928279795,1.7974049771279141,2.7130641164194933,66.25,0.2249894,0.339606641509434
2018-06-10,7.700884679343667,1.732617423474724,2.615271582603357,66.25,0.2249894,0.339606641509434
2018-06-11,7.8950933158080066,1.776312308067654,2.681226125385138,66.25,0.2249894,0.339606641509434
2018-06-12,7.696082433849819,1.7315369691424105,2.6136407081394877,66.25,0.2249894,0.339606641509434
2018-06-13,7.558037324661343,1.7004782828531608,2.566759672231186,66.25,0.2249894,0.339606641509434
2018-06-14,8.382535855953826,1.8859817127095377,2.8467648493728874,66.25,0.2249894,0.339606641509434
2018-06-15,8.868659851073302,1.9953544586970715,3.011855786712561,66.25,0.2249894,0.339606641509434
2018-06-16,8.158765203947901,1.8356356879771158,2.770770849776779,66.25,0.2249894,0.339606641509434
2018-06-17,7.78887561676655,1.7524144516909361,2.645153889344809,66.25,0.2249894,0.339606641509434
2018-06-18,7.918259713840387,1.7815245020611203,2.6890935880167857,66.25,0.2249894,0.339606641509434
2018-06-19,7.667844632503965,1.7251837631602878,2.6040509632608115,66.25,0.2249894,0.339606641509434
2018-06-20,7.498243199131053,1.6870252384265763,2.546453190077851,66.25,0.2249894,0.339606641509434
2018-06-21,8.320263678500774,1.8719711328676822,2.8256168043285768,66.25,0.2249894,0.339606641509434
2018-06-22,8.825974788831424,1.9857507721543088,2.9973596560819757,66.25,0.2249894,0.339606641509434
2018-06-23,8.111547393968706,1.8250121812405828,2.754735367910314,66.25,0.2249894,0.339606641509434
2018-06-24,7.713260994491425,1.7354019631940292,2.61947466142495,66.25,0.2249894,0.339606641509434
2018-06-25,7.80162751170557,1.7552834928821293,2.649484517557931,66.25,0.2249894,0.339606641509434
2018-06-26,7.446670685365758,1.6754219694980308,2.5289388218838202,66.25,0.2249894,0.339606641509434
2018-06-27,7.109428704549558,1.5995460985793823,2.4144092054028414,66.25,0.2249894,0.339606641509434
2018-06-28,7.70402351161651,1.7333236274644916,2.616337550889799,66.25,0.2249894,0.339606641509434
2018-06-29,7.997331366297516,1.7993147857044585,2.7159468463463523,66.25,0.2249894,0.339606641509434
2018-06-30,7.195798355691608,1.6189783545680414,2.4437409125555343,66.25,0.2249894,0.339606641509434
2018-07-01,6.787685975945851,1.5271573951164714,2.305143237911655,66.25,0.2249894,0.339606641509434
2018-07-02,6.946053989819232,1.5627885195370352,2.3589260672257133,66.25,0.2249894,0.339606641509434
2018-07-03,6.7505114068214285,1.518793511113909,2.29251850734175,66.25,0.2249894,0.339606641509434
2018-07-04,6.580148174092666,1.4804635896002045,2.2346620220380444,66.25,0.2249894,0.339606641509434
2018-07-05,7.3078638095086035,1.644191893783055,2.4817990849555547,66.25,0.2249894,0.339606641509434
2018-07-06,7.740023225235043,1.7414231814316972,2.6285632927270903,66.25,0.2249894,0.339606641509434
2018-07-07,7.041973562192065,1.5843694065734555,2.3915009910542726,66.25,0.2249894,0.339606641509434
