ds,energy,emissions
2017-02-18,11.779900597882952,2.6503527675773264
2017-02-19,12.353925650754402,2.7795023198078423
2017-02-20,11.11628093532572,2.5010453778703727
2017-02-21,10.466297098305413,2.354805904369476
2017-02-22,10.717579997253331,2.4113418930340287
2017-02-23,10.588777175765856,2.3823626235092545
2017-02-24,10.562184714330863,2.376379601566472
2017-02-25,11.61869048203746,2.6140822003393187
2017-02-26,12.156804914549898,2.735152243641633
2017-02-27,10.95072069707428,2.463796079202324
2017-02-28,10.31272966733782,2.3202548602165356
2017-03-01,10.546726735616389,2.3729017202102898
2017-03-02,10.415592630290549,2.3433979365334925
2017-03-03,10.38223937179188,2.335893806915832
2017-03-04,11.384473946158458,2.561385962461824
2017-03-05,11.888431048966163,2.674770968648268
2017-03-06,10.73945098870694,2.4162626342785813
2017-03-07,10.129183395741288,2.2789588946977952
2017-03-08,10.35230597174695,2.3291591091997637
2017-03-09,10.227460300535336,2.301070156541265
2017-03-10,10.19738151621824,2.2943027489050323
2017-03-11,11.157960589482148,2.5104228582512347
2017-03-12,11.645621440419552,2.620141380507131
2017-03-13,10.554220186786004,2.374587667292871
2017-03-14,9.97351568938358,2.243935310844998
2017-03-15,10.19464583019651,2.2936872485484145
2017-03-16,10.08089646676259,2.268094847519035
2017-03-17,10.060944474082396,2.2636058606571137
2017-03-18,11.000041367102684,2.4748927071596127
2017-03-19,11.480431799927311,2.5829754624065657
2017-03-20,10.431006447363764,2.3468658819885047
2017-03-21,9.871760014424126,2.2210413625892755
2017-03-22,10.094713643517196,2.271203565826748
2017-03-23,9.98982659437284,2.2476050915719887
2017-03-24,9.973148272976792,2.2438526460480848
2017-03-25,10.89330810697291,2.450878855002971
2017-03-26,11.362674480919877,2.5564813138574745
2017-03-27,10.33639838943098,2.3255800717990427
2017-03-28,9.788513839038009,2.202311855536858
2017-03-29,10.003201481777122,2.2506142994641456
2017-03-30,9.89570778340953,2.2264293567646405
2017-03-31,9.873349142753314,2.2213988996185825
2017-04-01,10.761157841496606,2.4211464460636165
2017-04-02,11.207526751001476,2.5215747191917717
2017-04-03,10.204715560539151,2.2959528311363675
2017-04-04,9.663509453246022,2.1741871937801505
2017-04-05,9.861192520760287,2.218663788530345
2017-04-06,9.747054897473395,2.192984033149601
2017-04-07,9.71667395978656,2.1861486442080023
2017-04-08,10.558170859053478,2.375476526675927
2017-04-09,10.970864065216722,2.468328123514671
2017-04-10,10.0056541204913,2.2511661171768655
2017-04-11,9.480859565436605,2.1330929051118424
2017-04-12,9.663581837416386,2.17420347945121
2017-04-13,9.55012435643232,2.148676748879094
2017-04-14,9.516336526208228,2.1410748452296735
2017-04-15,10.309602446624233,2.3195512687045183
2017-04-16,10.69537600785,2.4063462307805668
2017-04-17,9.783074790079496,2.2010881271751117
2017-04-18,9.285814387194822,2.089209807486331
2017-04-19,9.460113053674045,2.128425159878291
2017-04-20,9.353984736248009,2.1045474134175977
2017-04-21,9.324463873624678,2.0979055322484923
2017-04-22,10.081589071500126,2.2682506762433703
2017-04-23,10.452475562950502,2.3516962054228956
2017-04-24,9.591994299123389,2.1580970421631918
2017-04-25,9.121516941047368,2.0522446236560827
2017-04-26,9.2931641149245,2.0908634183183943
2017-04-27,9.19615412503702,2.069037198899604
2017-04-28,9.172307585296544,2.063671980231318
2017-04-29,9.903281494184483,2.2281333614076706
2017-04-30,10.26251683744875,2.308957505747492
2017-05-01,9.440264092287562,2.123959353965323
2017-05-02,8.98902362168081,2.0224350312277926
2017-05-03,9.156059863674724,2.060016415092258
2017-05-04,9.062974595330251,2.039073216418596
2017-05-05,9.039757888244088,2.0338497034213043
2017-05-06,9.742996549489378,2.1920709478716858
2017-05-07,10.086008291064454,2.269244953801617
2017-05-08,9.29347235823948,2.090932769796886
2017-05-09,8.855817872810535,1.9924651497129187
2017-05-10,9.013811993559438,2.028012152143742
2017-05-11,8.92119866720512,2.0071751354152796
2017-05-12,8.89594492459451,2.001493311017564
2017-05-13,9.567798807994311,2.1526533131313554
2017-05-14,9.8923948806343,2.2256839887569826
2017-05-15,9.132066342515126,2.0546181271626724
2017-05-16,8.711034516611404,1.9598904292716899
2017-05-17,8.862708503110854,1.9940154684898093
2017-05-18,8.774732539195297,1.9742218091540262
2017-05-19,8.752409665348821,1.9691993991610321
2017-05-20,9.400774683943558,2.115074655675651
2017-05-21,9.717631376914232,2.186364052913107
2017-05-22,8.994158056107969,2.023590224548898
2017-05-23,8.5948954344451,1.9337603668585424
2017-05-24,8.75028501413038,1.9687213751581858
2017-05-25,8.674453203818889,1.9516600216552895
2017-05-26,8.663372585385403,1.9491669999623107
2017-05-27,9.308780531360936,2.094376946482578
2017-05-28,9.63379520992525,2.167501804003956
2017-05-29,8.938235454827932,2.0110082320404636
2017-05-30,8.557192851641974,1.9252776853752167
2017-05-31,8.72394565136912,1.9627952977341474
2017-06-01,8.661300078581244,1.948700707899947
2017-06-02,8.66237295480661,1.9489420936781663
2017-06-03,9.321096411628552,2.0971478889944613
2017-06-04,9.660355696740554,2.1734776319962394
2017-06-05,8.9699852660627,2.0181516030202875
2017-06-06,8.593052439059191,1.933345712432464
2017-06-07,8.767395016419194,1.9725709443071446
2017-06-08,8.70785395764025,1.9591748372171052
2017-06-09,8.710752604718746,1.9598270020841078
2017-06-10,9.378339593943696,2.110026998237636
2017-06-11,9.719521152110842,2.186789232300727
2017-06-12,9.014333437686306,2.0281294715449794
2017-06-13,8.626401102168769,1.94084880813629
2017-06-14,8.793441385747101,1.978431101314409
2017-06-15,8.72278314341711,1.9625337457675298
2017-06-16,8.713402191350562,1.9604231309906484
2017-06-17,9.365396457398424,2.107114929712197
2017-06-18,9.686515097017292,2.179363219768862
2017-06-19,8.970282604928855,2.01821850111338
2017-06-20,8.571526209264714,1.9285025389067425
2017-06-21,8.71999373387503,1.9619061581883028
2017-06-22,8.635474481311746,1.942890222265641
2017-06-23,8.61178316409172,1.9375599270190977
2017-06-24,9.228574801288756,2.0763315073970765
2017-06-25,9.522557983187058,2.1424746071024665
2017-06-26,8.82253309629984,1.984976427816643
2017-06-27,8.430704584222644,1.8968191659815021
2017-06-28,8.566768647385826,1.9274321379141488
2017-06-29,8.481659861138656,1.9082835631616695
2017-06-30,8.457252055396902,1.9027920655925157
2017-07-01,9.04689455793411,2.0354553784528604
2017-07-02,9.3305718442426,2.0992797608930363
2017-07-03,8.66827862776085,1.950270807492737
2017-07-04,8.29978127210282,1.8673628085416503
2017-07-05,8.440756738517646,1.899080794145042
2017-07-06,8.370303656423935,1.8832295974766275
2017-07-07,8.360099145077127,1.8809336905914158
2017-07-08,8.950636365449022,2.013798305480556
2017-07-09,9.247886755000206,2.0806764922754435
2017-07-10,8.617670944939947,1.9388846152994719
2017-07-11,8.271410964097951,1.8609797899658196
2017-07-12,8.42945075632156,1.8965370679943339
2017-07-13,8.377204811721658,1.8847822842663688
2017-07-14,8.384501174305116,1.8864238885062037
2017-07-15,8.999210434513621,2.024726956134959
2017-07-16,9.320495374906049,2.097012662102887
2017-07-17,8.69389173255864,1.956033484573329
2017-07-18,8.352619028638578,1.8792507436819765
2017-07-19,8.525300072522995,1.9181021481369052
2017-07-20,8.480104220079687,1.9079335604131968
2017-07-21,8.49382125658718,1.9110197482267959
2017-07-22,9.133537265188677,2.0549490691724412
2017-07-23,9.468502469499075,2.1303126895111153
2017-07-24,8.817838498934417,1.9839201931721553
2017-07-25,8.461926958641582,1.9038438692685944
2017-07-26,8.634726698431445,1.9427219790440717
2017-07-27,8.580591822546868,1.9305422057997264
2017-07-28,8.585423706114042,1.9316293283843748
2017-07-29,9.23021611226834,2.076700784969587
2017-07-30,9.558813282580251,2.1506316651597612
2017-07-31,8.880198213931704,1.9979504680335658
2017-08-01,8.505703792551953,1.9136931928639884
2017-08-02,8.66749625791546,1.9500947825706445
2017-08-03,8.600396204091203,1.9349979817207572
2017-08-04,8.593522143667082,1.9334513909903706
2017-08-05,9.227190431910758,2.0760200389613424
2017-08-06,9.543556758736976,2.147199109014177
2017-08-07,8.859235522169378,1.993234084591575
2017-08-08,8.481306622687072,1.9082040882543907
2017-08-09,8.638308976009267,1.9435279535269394
2017-08-10,8.570434424958167,1.928256899010683
2017-08-11,8.564669277301782,1.9269598018985616
2017-08-12,9.197248849406355,2.069283500278626
2017-08-13,9.518855701529102,2.1416416329736117
2017-08-14,8.84763270291399,1.9906235732489967
2017-08-15,8.481179451359452,1.9081754760536924
2017-08-16,8.65108305474467,1.9464019858371706
2017-08-17,8.597750824341373,1.934402799318071
2017-08-18,8.608345366280632,1.9367864589522599
2017-08-19,9.270108583545312,2.0856761681467098
2017-08-20,9.62222108242564,2.164897748002295
2017-08-21,8.955116265026637,2.0148062353985843
2017-08-22,8.597387186268927,1.934320984606334
2017-08-23,8.793329031674082,1.9784058228389327
2017-08-24,8.75718255273782,1.9702732482309506
2017-08-25,8.786853936562297,1.9769489950747894
2017-08-26,9.505191219735307,2.138567269413515
2017-08-27,9.900971207111684,2.2276135713053336
2017-08-28,9.204306081296451,2.0708713026472396
2017-08-29,8.834824299700072,1.9877418182949396
2017-08-30,9.054547880072947,2.037177294808884
2017-08-31,9.023240547700317,2.0301334768827655
2017-09-01,9.059899894811773,2.038381441393764
2017-09-02,9.83902561809489,2.2136764703997986
2017-09-03,10.268892060458274,2.310391863347271
2017-09-04,9.506921969391293,2.1389566697401654
2017-09-05,9.101529811752062,2.0477477314282093
2017-09-06,9.328007064793924,2.098702712703746
2017-09-07,9.28205488567118,2.0883639594942274
2017-09-08,9.306414136361072,2.0938445326913957
2017-09-09,10.120641162484796,2.277036982762757
2017-09-10,10.556905260725408,2.375191780467453
2017-09-11,9.72328202219683,2.1876353882048516
2017-09-12,9.275568696708897,2.0869046357313166
2017-09-13,9.490161699369503,2.135185786644125
2017-09-14,9.419861784272271,2.119369050926348
2017-09-15,9.423219729520072,2.1201245530128836
2017-09-16,10.238020289138484,2.3034460420410943
2017-09-17,10.659752183179068,2.398331247842149
2017-09-18,9.78615373123877,2.2017808562991723
2017-09-19,9.314318566360642,2.095622945654341
2017-09-20,9.515462176625435,2.1408781258416507
2017-09-21,9.431507754459702,2.121989270771236
2017-09-22,9.423991944095466,2.1202982931068726
2017-09-23,10.227915776781728,2.301172633868655
2017-09-24,10.639818465793171,2.3938463727277264
2017-09-25,9.766195308574847,2.1972904227590697
2017-09-26,9.295734066733864,2.091441630234012
2017-09-27,9.497507868415449,2.1368385968100707
2017-09-28,9.417903224351576,2.1189283957049265
2017-09-29,9.416088834781313,2.1185201772841467
2017-09-30,10.228512862690652,2.301306971869052
2017-10-01,10.654339928908335,2.397113548001129
2017-10-02,9.791173512204244,2.2029102538067256
2017-10-03,9.331066251324348,2.099390997245714
2017-10-04,9.549493314291734,2.1485347710865086
2017-10-05,9.48435021587047,2.133878264458567
2017-10-06,9.499367941831627,2.137257093611933
2017-10-07,10.351688166660717,2.3290201096040946
2017-10-08,10.814361941349263,2.433116804567006
2017-10-09,9.940564635967808,2.2365216731076156
2017-10-10,9.480713792257523,2.133060107691745
2017-10-11,9.72563560853851,2.1881649201837146
2017-10-12,9.674352470513696,2.176626757729394
2017-10-13,9.7060472678529,2.1837577511658632
2017-10-14,10.625326248103814,2.3905857773651285
2017-10-15,11.137491273628184,2.505817479158841
2017-10-16,10.21666592395507,2.298641536231097
2017-10-17,9.736909164983528,2.190701350884145
2017-10-18,10.007871322287974,2.251664964078778
2017-10-19,9.9603958280115,2.2409834811068103
2017-10-20,10.000047446449056,2.2499046749481053
2017-10-21,10.99771379120505,2.4743690272549497
2017-10-22,11.55890945860507,2.6006321037458795
2017-10-23,10.557111770913057,2.375238243070666
2017-10-24,10.037444998583416,2.2583187277642836
2017-10-25,10.325925630749062,2.323223812106853
2017-10-26,10.26936478627194,2.310498221644452
2017-10-27,10.304881871264806,2.318489189286746
2017-10-28,11.372199589028504,2.55862436221577
2017-10-29,11.967753944107418,2.6926177792323616
2017-10-30,10.870635402453088,2.445777736816679
2017-10-31,10.301530432693427,2.3177351511334345
2017-11-01,10.59414952746316,2.38357134569422
2017-11-02,10.518449630940747,2.3665396713955804
2017-11-03,10.5398396192086,2.3713521920219716
2017-11-04,11.650351845360468,2.621205671476545
2017-11-05,12.258418988643513,2.7580143332035107
2017-11-06,11.080775689414995,2.493057073896066
2017-11-07,10.469096563293544,2.3554357543174764
2017-11-08,10.7563326439704,2.4200608277673137
2017-11-09,10.661647446572452,2.398757662015868
2017-11-10,10.66813958044444,2.400218323320446
2017-11-11,11.795757503212505,2.6539204031932795
2017-11-12,12.404636737854396,2.790911776867818
2017-11-13,11.182539368326289,2.515952822956111
2017-11-14,10.548516655501809,2.373304433211359
2017-11-15,10.832917108592634,2.4372915205119914
2017-11-16,10.730600207983231,2.4142713024340225
2017-11-17,10.733710693300706,2.41497112865931
2017-11-18,11.877834092500663,2.672386765771269
2017-11-19,12.498827395683357,2.812103676458361
2017-11-20,11.2594149810007,2.533249020926359
2017-11-21,10.62036588467379,2.389469748173225
2017-11-22,10.917687529608544,2.456363966674109
2017-11-23,10.823510841879182,2.435175210207892
2017-11-24,10.838778450732391,2.4386102603632103
2017-11-25,12.030173117607257,2.706661431626586
2017-11-26,12.693732036473744,2.8559551546470057
2017-11-27,11.42937901096984,2.5714891260506976
2017-11-28,10.785501995907726,2.4266236227580817
2017-11-29,11.11430811168984,2.5006015134642303
2017-11-30,11.03612644679412,2.483011467588341
2017-12-01,11.072481094079912,2.491190877868383
2017-12-02,12.358399090860928,2.7805087964133457
2017-12-03,13.098117048251751,2.9469374958159325
2017-12-04,11.763343371046076,2.646627567045634
2017-12-05,11.092623991293692,2.495722816226773
2017-12-06,11.46249494618476,2.5789398604451415
2017-12-07,11.393370246379511,2.5633875357107785
2017-12-08,11.445509933359515,2.5751184126005975
2017-12-09,12.86165391467925,2.8937357972713356
2017-12-10,13.690655567650676,3.080252381772385
2017-12-11,12.221265368131103,2.749655162416596
2017-12-12,11.488750792077797,2.5848471474591084
2017-12-13,11.888453066727315,2.674775922411139
2017-12-14,11.805412546764837,2.6560926856490927
2017-12-15,11.850652106374218,2.6662711070218714
2017-12-16,13.382147470746986,3.010841330154882
2017-12-17,14.268531514630014,3.2102683443576985
2017-12-18,12.630391244153984,2.8417041477874583
2017-12-19,11.813873097721054,2.6579962199324014
2017-12-20,12.210590740333574,2.7472534843132066
2017-12-21,12.088194740391764,2.7197156817238985
2017-12-22,12.099644470620603,2.7222917496582473
2017-12-23,13.665809177679392,3.07466220740058
2017-12-24,14.537364204403357,3.2707528499301888
2017-12-25,12.782078375198257,2.8758321443888306
2017-12-26,11.90173462945836,2.677764133241059
2017-12-27,12.261302692941822,2.758663136103365
2017-12-28,12.095236634777333,2.721300033316571
2017-12-29,12.064982457474349,2.7144931641176795
2017-12-30,13.565239440646716,3.05203508260744
2017-12-31,14.360780149325825,3.231023309328728
2018-01-01,12.610705823208765,2.8372751367402462
2018-01-02,11.72489129382856,2.6379762572637113
2018-01-03,12.039386327415356,2.7087343061733846
2018-01-04,11.851804855274503,2.6665304633052975
2018-01-05,11.797582785323458,2.654331072320254
2018-01-06,13.182742248714671,2.965977268892965
2018-01-07,13.895351051423743,3.1263066958491974
2018-01-08,12.251698626327858,2.756502322918329
2018-01-09,11.411324454889897,2.567427042311005
2018-01-10,11.696614461632825,2.6316142697540923
2018-01-11,11.516132579663624,2.591007759418971
2018-01-12,11.463920941494822,2.579260694274355
2018-01-13,12.750645394048195,2.868760056819667
2018-01-14,13.411560344763682,3.017458915032174
2018-01-15,11.899397860578578,2.677238385012858
2018-01-16,11.12195055124418,2.502320981354097
2018-01-17,11.400913848328528,2.5650847661871268
2018-01-18,11.244635406273495,2.52992377327623
2018-01-19,11.209896351866258,2.522107854268578
2018-01-20,12.444361536334322,2.7998494354429373
2018-01-21,13.091754987277673,2.945506099534611
2018-01-22,11.679487872529728,2.62776096874774
2018-01-23,10.953995575527244,2.4645328921405296
2018-01-24,11.243889860331596,2.5297560333420894
2018-01-25,11.113141579279102,2.5003390560370575
2018-01-26,11.100023221570854,2.4973875646072936
2018-01-27,12.329898156020912,2.7740963881842515
2018-01-28,12.99338051556597,2.9233728861688784
2018-01-29,11.628015642909686,2.6161802626888644
2018-01-30,10.928852287500842,2.458875918853442
2018-01-31,11.23667455334076,2.528132665751406
2018-02-01,11.12435812114312,2.502862659061118
2018-02-02,11.128427277183524,2.503778176037155
2018-02-03,12.38765663073472,2.7870914327550262
2018-02-04,13.080302040494123,2.9429293079095484
2018-02-05,11.709090514936868,2.634421249501337
2018-02-06,11.00972626601621,2.4770717067552277
2018-02-07,11.333394150298757,2.549893549839227
2018-02-08,11.22694739526101,2.525944158291338
2018-02-09,11.23746483419464,2.5283104705665513
2018-02-10,12.534643931001575,2.820162017249686
2018-02-11,13.251442492856322,2.981434095602248
2018-02-12,11.840031695326708,2.6638816271125387
2018-02-13,11.120421112208357,2.5019768737830907
2018-02-14,11.448024640258712,2.5756841949970237
2018-02-15,11.333001506241974,2.549805209088478
2018-02-16,11.335976536050572,2.5504745592600964
2018-02-17,12.650789525643798,2.846293544900883
2018-02-18,13.366910576129548,3.0074131903770414
2018-02-19,11.913010372103916,2.6803010558134366
2018-02-20,11.16958506940462,2.513038243014304
2018-02-21,11.485261469327588,2.5840620868271325
2018-02-22,11.353440256210746,2.554403711180702
2018-02-23,11.339996093174864,2.551378917005757
2018-02-24,12.632697329210584,2.842222992480692
2018-02-25,13.320630954139402,2.9970007659932514
2018-02-26,11.85879391816487,2.6681029283715634
2018-02-27,11.107197975053351,2.4990018080884684
2018-02-28,11.40218224700484,2.5653701424442708
2018-03-01,11.255777875191418,2.532430710672592
2018-03-02,11.226908330356302,2.5259353691018664
2018-03-03,12.4690386977521,2.8054015351840267
2018-03-04,13.117457714257371,2.9512889406561373
2018-03-05,11.693479456019084,2.6309089267220602
2018-03-06,10.957576766059278,2.465338622049617
2018-03-07,11.235728435106449,2.527919799177539
2018-03-08,11.09088393855256,2.4953313228045775
2018-03-09,11.061145462730472,2.4886404809724514
2018-03-10,12.255607907075229,2.7573818696481114
2018-03-11,12.878208561825994,2.8974604174000933
2018-03-12,11.514364828748542,2.5906100342012373
2018-03-13,10.807691823813888,2.4316160988247923
2018-03-14,11.081215742642518,2.4931560812076947
2018-03-15,10.946351067284414,2.46281295881768
2018-03-16,10.923285341668397,2.4576234150507674
2018-03-17,12.087076699345136,2.719464134339643
2018-03-18,12.697160516509864,2.8567265263132446
2018-03-19,11.38231529268226,2.5609002883114065
2018-03-20,10.699325694599546,2.407234868432535
2018-03-21,10.970810327924973,2.468316033193643
2018-03-22,10.842737024326436,2.43950089746099
2018-03-23,10.822640573221982,2.4349794089848698
2018-03-24,11.960199078913908,2.690918014645393
2018-03-25,12.553929436979583,2.824501051668374
2018-03-26,11.27006001627925,2.535644041026659
2018-03-27,10.599232904656654,2.384715051678958
2018-03-28,10.859296037260362,2.443226499845587
2018-03-29,10.727637049630555,2.413604623214149
2018-03-30,10.699848845136469,2.407352571757947
2018-03-31,11.791942927240306,2.6530621640340404
2018-04-01,12.349413496853632,2.778487133009001
2018-04-02,11.098720965084452,2.4970945707017718
2018-04-03,10.438867164917925,2.348634460114585
2018-04-04,10.675486111732845,2.4018712149871058
2018-04-05,10.53515773915966,2.3702988186388882
2018-04-06,10.494479694789664,2.3611466898429097
2018-04-07,11.515443407062545,2.5908527028889576
2018-04-08,12.021611265237782,2.7047351055990894
2018-04-09,10.829932137064958,2.436619933558963
2018-04-10,10.1947504398276,2.2937107846065476
2018-04-11,10.406558594440677,2.3413653742280514
2018-04-12,10.264542097925524,2.309413167887005
2018-04-13,10.21765718910036,2.2988645603813764
2018-04-14,11.16142985336869,2.5112034058515094
2018-04-15,11.621642028354945,2.614746266974362
2018-04-16,10.512682790657458,2.365242193460347
2018-04-17,9.917082815002509,2.2312385122977254
2018-04-18,10.113578349732846,2.275447924759383
2018-04-19,9.98087386319162,2.245590821955165
2018-04-20,9.93820026646232,2.235989715031198
2018-04-21,10.819725533293962,2.4343235559004888
2018-04-22,11.250025646071274,2.531136520094188
2018-04-23,10.22384023495328,2.300255680157998
2018-04-24,9.669857017866212,2.175615328535508
2018-04-25,9.85946444403895,2.218274989585657
2018-04-26,9.73955293890204,2.191296171991807
2018-04-27,9.704225074306258,2.1833477769331204
2018-04-28,10.53919207399034,2.3712065012118426
2018-04-29,10.948141431780885,2.463215771851522
2018-04-30,9.987408523133304,2.247061051174648
2018-05-01,9.4657947118081,2.1297034727328774
2018-05-02,9.648179503684078,2.1707381176261786
2018-05-03,9.535917133460984,2.145480274307107
2018-05-04,9.5031022327364,2.138097269482023
2018-05-05,10.294353398013136,2.3161203944069366
2018-05-06,10.6790106187282,2.4026641917012865
2018-05-07,9.769413672118391,2.198014520441714
2018-05-08,9.27189345369097,2.086077745009859
2018-05-09,9.442644021281476,2.1244948127617067
2018-05-10,9.333167520237328,2.0998637604776844
2018-05-11,9.29902727649143,2.0921825675214407
2018-05-12,10.043980597087543,2.2597891681503683
2018-05-13,10.402307075578364,2.3404088275501307
2018-05-14,9.543045457607496,2.147084071679836
2018-05-15,9.070471247833286,2.0407598837672625
2018-05-16,9.23151992577442,2.0769941291880314
2018-05-17,9.128053422775128,2.0537152627581223
2018-05-18,9.097045380116532,2.0467387818451903
2018-05-19,9.804492651527427,2.205906918971565
2018-05-20,10.147165372194616,2.2830046487908433
2018-05-21,9.34090796389323,2.1016052782515593
2018-05-22,8.897819386214152,2.0019150450126904
2018-05-23,9.059627430826993,2.0383201398853066
2018-05-24,8.970022066240327,2.0181598826701714
2018-05-25,8.950787176039864,2.0138322362649035
2018-05-26,9.643490358611434,2.1696831096897715
2018-05-27,9.988767066418054,2.2473667090131584
2018-05-28,9.225288488008346,2.075592121743905
2018-05-29,8.80822727007626,1.9817577685580958
2018-05-30,8.98030571985885,2.0204735957276108
2018-05-31,8.906524121263745,2.0038735181286573
2018-06-01,8.901270308490952,2.0026914659451944
2018-06-02,9.599949730859167,2.1598869299761656
2018-06-03,9.957415608320998,2.2403129632667764
2018-06-04,9.211470526454155,2.0724832268646045
2018-06-05,8.805328932267548,1.9811056732735164
2018-06-06,8.985529161850927,2.021648814807343
2018-06-07,8.917900135780862,2.006433000809255
2018-06-08,8.916852220560777,2.006197230992637
2018-06-09,9.62112716544926,2.1646516282781296
2018-06-10,9.98028556970538,2.2454584621566718
2018-06-11,9.22769282690524,2.076133072509714
2018-06-12,8.8152146584903,1.9833298568849376
2018-06-13,8.988759134912495,2.0223755245084813
2018-06-14,8.911961616535402,2.00509689692733
2018-06-15,8.89990486646997,2.002384255964159
2018-06-16,9.585539005244073,2.156644669466461
2018-06-17,9.922960725312029,2.2325609798115185
2018-06-18,9.163774098099264,2.0617520360668946
2018-06-19,8.742484788071152,1.9669664069772559
2018-06-20,8.895945131210665,2.0014933575040086
2018-06-21,8.80476874449831,1.980979636963428
2018-06-22,8.777202949255699,1.97477762523127
2018-06-23,9.420968665644558,2.11961808750217
2018-06-24,9.726066395041778,2.1882618425806126
2018-06-25,8.987382385605857,2.0220657705080303
2018-06-26,8.574344844478288,1.9291367019522634
2018-06-27,8.711745077893477,1.9600502980282066
2018-06-28,8.61846177681707,1.9390625440890064
2018-06-29,8.58807484008196,1.9322258054251362
2018-06-30,9.195092841331851,2.0687984213155484
2018-07-01,9.483420259091565,2.1336690340408557
2018-07-02,8.789813439990137,1.977614851975317
2018-07-03,8.403307127774738,1.8906550286937618
2018-07-04,8.54236256006498,1.9219410269714838
2018-07-05,8.46369759014855,1.9042422425889682
2018-07-06,8.44694721714876,1.9004735862179691
2018-07-07,9.04569053455184,2.0351844859544976
2018-07-08,9.342659261441964,2.101999301636271
2018-07-09,8.690662761434117,1.9553070002974051
2018-07-10,8.331654103391473,1.8745338577295856
2018-07-11,8.48657224656598,1.909388797811532
2018-07-12,8.427791139609072,1.8961636718259613
2018-07-13,8.429735834397247,1.896601207539536
2018-07-14,9.046755638072074,2.0354241229564534
2018-07-15,9.365946106962475,2.107238595037823
2018-07-16,8.727591334988295,1.9636155379042155
2018-07-17,8.379286895747502,1.885250731102093
2018-07-18,8.549579233912228,1.923564702090372
2018-07-19,8.500743761052965,1.91257723835305
2018-07-20,8.511561024982935,1.9150110080742957
2018-07-21,9.15167739959132,2.059030407127611
2018-07-22,9.485432045871386,2.1341216647413757
2018-07-23,8.829999595865221,1.9866563110739586
2018-07-24,8.471296497145374,1.9059519161148395
2018-07-25,8.643066805896096,1.9445984148184792
2018-07-26,8.587644633785452,1.9321290135686087
2018-07-27,8.591439497459813,1.932982817669785
2018-07-28,9.236209203510892,2.0780491669723937
2018-07-29,9.564063971962488,2.1518130146134573
2018-07-30,8.883472807972968,1.9986872169821532
2018-07-31,8.507541748299724,1.9141067134249061
2018-08-01,8.668033087591589,1.950215563557379
2018-08-02,8.599354842434993,1.9347636863865436
2018-08-03,8.590667645518815,1.932809159164691
2018-08-04,9.221304175209209,2.074695693597815
2018-08-05,9.534054827578778,2.145061275224053
2018-08-06,8.848331162760708,1.990780719310834
2018-08-07,8.468479937852978,1.9053182201295789
2018-08-08,8.62138918631369,1.9397211801952055
2018-08-09,8.550033197424366,1.9236668390685896
2018-08-10,8.540164004928826,1.9214463753705338
2018-08-11,9.162654907352806,2.0615002300123635
2018-08-12,9.474926061852878,2.131757929700642
2018-08-13,8.805191244418817,1.981074694967043
2018-08-14,8.43756502127888,1.8983626915985226
2018-08-15,8.599609220918474,1.934820918848915
