,changepoint_prior_scale,seasonality_prior_scale,changepoint_range,mape,rmse
0,0.01,0.01,0.8,0.3011851104876737,1.731363565589201
1,0.01,0.01,0.875,0.3011789663371853,1.7305092120532175
2,0.01,0.01,0.95,0.29955130876440894,1.7271690211169637
3,0.01,0.021544346900318832,0.8,0.29041611983301574,1.739751398456273
4,0.01,0.021544346900318832,0.875,0.28840549163596096,1.7522210880220856
5,0.01,0.021544346900318832,0.95,0.2861408349253359,1.7223230619174321
6,0.01,0.046415888336127774,0.8,0.33063463209389465,2.276282539938148
7,0.01,0.046415888336127774,0.875,0.3238594803134223,2.233949137496963
8,0.01,0.046415888336127774,0.95,0.3257159618723939,2.245507482994198
9,0.01,0.1,0.8,0.33077839373110607,2.310421728317662
10,0.01,0.1,0.875,0.3319710872232526,2.328748353093801
11,0.01,0.1,0.95,0.3323748388695475,2.335584508205846
12,0.01,0.21544346900318834,0.8,0.3329702679324679,2.341131860487735
13,0.01,0.21544346900318834,0.875,0.33622460039338536,2.347418630404561
14,0.01,0.21544346900318834,0.95,0.33370051267312456,2.343958957502468
15,0.01,0.46415888336127775,0.8,0.3305450510587852,2.322913611342728
16,0.01,0.46415888336127775,0.875,0.33231988969639015,2.341610130416409
17,0.01,0.46415888336127775,0.95,0.333966603085199,2.3508623279446295
18,0.01,1.0,0.8,0.3310875293941189,2.327401377932046
19,0.01,1.0,0.875,0.33381767029628345,2.3432457742857924
20,0.01,1.0,0.95,0.3338179456334528,2.3551963512631384
21,0.01,2.154434690031882,0.8,0.3323257463025401,2.339773880917892
22,0.01,2.154434690031882,0.875,0.3346798504398812,2.3407420477078515
23,0.01,2.154434690031882,0.95,0.3353119501805723,2.363117864924901
24,0.01,4.6415888336127775,0.8,0.3297615107099572,2.3256177498875648
25,0.01,4.6415888336127775,0.875,0.3329478873327394,2.343210133721595
26,0.01,4.6415888336127775,0.95,0.33263644631381584,2.3499285699047325
27,0.01,10.0,0.8,0.33064168521726983,2.324804675940199
28,0.01,10.0,0.875,0.33331414947752697,2.35144409268325
29,0.01,10.0,0.95,0.3346220708863923,2.3548168816652395
30,0.01544452104946379,0.01,0.8,0.30667330558044503,1.7293963637533383
31,0.01544452104946379,0.01,0.875,0.3072868683846258,1.7345396843150547
32,0.01544452104946379,0.01,0.95,0.30554504001207394,1.7268045450695568
33,0.01544452104946379,0.021544346900318832,0.8,0.29113553698867944,1.7680867372371334
34,0.01544452104946379,0.021544346900318832,0.875,0.2889679567602265,1.7429858849617976
35,0.01544452104946379,0.021544346900318832,0.95,0.2929875736918043,1.7633013427394852
36,0.01544452104946379,0.046415888336127774,0.8,0.2873225999963925,1.7779298144744755
37,0.01544452104946379,0.046415888336127774,0.875,0.2873964125148191,1.7660144003365716
38,0.01544452104946379,0.046415888336127774,0.95,0.2895205755820259,1.7867640083702712
39,0.01544452104946379,0.1,0.8,0.2909506413360401,1.8452153962746172
40,0.01544452104946379,0.1,0.875,0.28873414134569364,1.7822198683087542
41,0.01544452104946379,0.1,0.95,0.2880644304210523,1.7783810519869272
42,0.01544452104946379,0.21544346900318834,0.8,0.291207129346938,1.836788929310948
43,0.01544452104946379,0.21544346900318834,0.875,0.2906089885864017,1.8073275073408992
44,0.01544452104946379,0.21544346900318834,0.95,0.2924912716670979,1.845758686383439
45,0.01544452104946379,0.46415888336127775,0.8,0.28973573564087257,1.8051181074484643
46,0.01544452104946379,0.46415888336127775,0.875,0.2891274932581708,1.8031505727882997
47,0.01544452104946379,0.46415888336127775,0.95,0.32639077125640237,2.2487479635981367
48,0.01544452104946379,1.0,0.8,0.290586137865478,1.8220742959562866
49,0.01544452104946379,1.0,0.875,0.2891079838698029,1.7912080713984022
50,0.01544452104946379,1.0,0.95,0.2906159121746671,1.804353043881369
51,0.01544452104946379,2.154434690031882,0.8,0.3249278215076919,2.2289674568623496
52,0.01544452104946379,2.154434690031882,0.875,0.289057206161693,1.7916721997837424
53,0.01544452104946379,2.154434690031882,0.95,0.29277119089718406,1.8511429702313715
54,0.01544452104946379,4.6415888336127775,0.8,0.2897125614677264,1.7946730242541746
55,0.01544452104946379,4.6415888336127775,0.875,0.289327724912386,1.7970051748356344
56,0.01544452104946379,4.6415888336127775,0.95,0.2896024083462827,1.8024246539319553
57,0.01544452104946379,10.0,0.8,0.2898644226350723,1.8074831039739006
58,0.01544452104946379,10.0,0.875,0.2896887172076347,1.813746854939849
59,0.01544452104946379,10.0,0.95,0.2917633454452162,1.8191739521459112
60,0.023853323044733008,0.01,0.8,0.33341001690044214,1.814119768157537
61,0.023853323044733008,0.01,0.875,0.3366001549795568,1.8251873197702615
62,0.023853323044733008,0.01,0.95,0.33834325202830734,1.8329494096239811
63,0.023853323044733008,0.021544346900318832,0.8,0.29193480462930316,1.7453926493526208
64,0.023853323044733008,0.021544346900318832,0.875,0.29021831927909225,1.7412257546145742
65,0.023853323044733008,0.021544346900318832,0.95,0.2919233709033953,1.7443778587883765
66,0.023853323044733008,0.046415888336127774,0.8,0.2897821950291081,1.7741437378711533
67,0.023853323044733008,0.046415888336127774,0.875,0.2946612131600348,1.8419043680431428
68,0.023853323044733008,0.046415888336127774,0.95,0.28968032090163004,1.7606463517179674
69,0.023853323044733008,0.1,0.8,0.2899523644009217,1.789571445477726
70,0.023853323044733008,0.1,0.875,0.2917179569376662,1.8289749694064665
71,0.023853323044733008,0.1,0.95,0.28905636496619225,1.7545716030109413
72,0.023853323044733008,0.21544346900318834,0.8,0.28899233097158267,1.7768668675792239
73,0.023853323044733008,0.21544346900318834,0.875,0.29369484928961176,1.840744118268769
74,0.023853323044733008,0.21544346900318834,0.95,0.29007399922530147,1.8077181864415655
75,0.023853323044733008,0.46415888336127775,0.8,0.2915509082894934,1.828216520083335
76,0.023853323044733008,0.46415888336127775,0.875,0.2894639582994919,1.7802652245082469
77,0.023853323044733008,0.46415888336127775,0.95,0.29170627342696026,1.8149632197654824
78,0.023853323044733008,1.0,0.8,0.29189990565364726,1.8383494000577167
79,0.023853323044733008,1.0,0.875,0.2901519587733325,1.7982433967751514
80,0.023853323044733008,1.0,0.95,0.28939674695420653,1.7607610113772616
81,0.023853323044733008,2.154434690031882,0.8,0.28941172415712824,1.7909040885116336
82,0.023853323044733008,2.154434690031882,0.875,0.2905100658307017,1.811778361142978
83,0.023853323044733008,2.154434690031882,0.95,0.2916855633815906,1.8164343458911416
84,0.023853323044733008,4.6415888336127775,0.8,0.29054622115461387,1.818882619721259
85,0.023853323044733008,4.6415888336127775,0.875,0.29117896525033743,1.7996681665558905
86,0.023853323044733008,4.6415888336127775,0.95,0.29450351233917904,1.8598321699660494
87,0.023853323044733008,10.0,0.8,0.29173359343230004,1.8183144801198916
88,0.023853323044733008,10.0,0.875,0.28950032637663325,1.786969415251606
89,0.023853323044733008,10.0,0.95,0.29171547914079976,1.8244774592077142
90,0.03684031498640387,0.01,0.8,0.3712695189880176,1.9634805460272895
91,0.03684031498640387,0.01,0.875,0.3681033718793414,1.9468257652682515
92,0.03684031498640387,0.01,0.95,0.36877234726707725,1.9488460932019303
93,0.03684031498640387,0.021544346900318832,0.8,0.29533417213683955,1.7377100439721043
94,0.03684031498640387,0.021544346900318832,0.875,0.2932233631660676,1.7262866696060832
95,0.03684031498640387,0.021544346900318832,0.95,0.29541913637679595,1.7373167423937235
96,0.03684031498640387,0.046415888336127774,0.8,0.2913196721587967,1.7709096259201313
97,0.03684031498640387,0.046415888336127774,0.875,0.2906145089936103,1.7609671778643476
98,0.03684031498640387,0.046415888336127774,0.95,0.2923496819465338,1.8016055378451994
99,0.03684031498640387,0.1,0.8,0.2900697133299112,1.7593641957427348
100,0.03684031498640387,0.1,0.875,0.2907968213762238,1.7867687809040038
101,0.03684031498640387,0.1,0.95,0.291225279271336,1.7834379492632195
102,0.03684031498640387,0.21544346900318834,0.8,0.29101852372975023,1.7905471434083544
103,0.03684031498640387,0.21544346900318834,0.875,0.29065209316972285,1.7817661655542627
104,0.03684031498640387,0.21544346900318834,0.95,0.291711277930412,1.7842583425651024
105,0.03684031498640387,0.46415888336127775,0.8,0.29716123267255484,1.8772702840467195
106,0.03684031498640387,0.46415888336127775,0.875,0.2913442970399127,1.7954529992230748
107,0.03684031498640387,0.46415888336127775,0.95,0.29168164532473834,1.80888064223952
108,0.03684031498640387,1.0,0.8,0.2924960405478474,1.8199792472860947
109,0.03684031498640387,1.0,0.875,0.29118419431879994,1.8000470705465519
110,0.03684031498640387,1.0,0.95,0.2920752632428208,1.805964741157611
111,0.03684031498640387,2.154434690031882,0.8,0.2917531439098253,1.8087592730600544
112,0.03684031498640387,2.154434690031882,0.875,0.2911368949308171,1.7977159460733505
113,0.03684031498640387,2.154434690031882,0.95,0.29169966604718595,1.8141995253511565
114,0.03684031498640387,4.6415888336127775,0.8,0.29033588507600927,1.7934803468584521
115,0.03684031498640387,4.6415888336127775,0.875,0.29270829959732564,1.8165405420482017
116,0.03684031498640387,4.6415888336127775,0.95,0.29082230118269764,1.797390854912848
117,0.03684031498640387,10.0,0.8,0.29619674115052985,1.8646006862252393
118,0.03684031498640387,10.0,0.875,0.29340329979387936,1.8385706356811067
119,0.03684031498640387,10.0,0.95,0.2911728527689947,1.795470013914338
120,0.05689810202763908,0.01,0.8,0.3881703856664699,2.087360252355986
121,0.05689810202763908,0.01,0.875,0.3880763694722762,2.081024460117703
122,0.05689810202763908,0.01,0.95,0.3854707631859791,2.066054546745345
123,0.05689810202763908,0.021544346900318832,0.8,0.31224202516759325,1.7712242734736783
124,0.05689810202763908,0.021544346900318832,0.875,0.31313578261979086,1.7761543844037129
125,0.05689810202763908,0.021544346900318832,0.95,0.3115182799712884,1.7682513525555914
126,0.05689810202763908,0.046415888336127774,0.8,0.2920152655055672,1.7657947920954427
127,0.05689810202763908,0.046415888336127774,0.875,0.29144052396963954,1.7667442891276202
128,0.05689810202763908,0.046415888336127774,0.95,0.29259162309842185,1.7629971011693568
129,0.05689810202763908,0.1,0.8,0.2918570903463073,1.7910437270351793
130,0.05689810202763908,0.1,0.875,0.29364633936567097,1.8114712612719226
131,0.05689810202763908,0.1,0.95,0.2925723570604676,1.8027812660253553
132,0.05689810202763908,0.21544346900318834,0.8,0.29242632884885444,1.809078596911589
133,0.05689810202763908,0.21544346900318834,0.875,0.29186563881507166,1.7955784600442624
134,0.05689810202763908,0.21544346900318834,0.95,0.29220552636992286,1.7896789655458578
135,0.05689810202763908,0.46415888336127775,0.8,0.29238665016000037,1.8104121502398107
136,0.05689810202763908,0.46415888336127775,0.875,0.292869053690478,1.8049355672337637
137,0.05689810202763908,0.46415888336127775,0.95,0.2928190661879867,1.8052133544847062
138,0.05689810202763908,1.0,0.8,0.29015107881001895,1.767414659718292
139,0.05689810202763908,1.0,0.875,0.2926844110970572,1.8022228101203774
140,0.05689810202763908,1.0,0.95,0.2931673759929188,1.8170484190621208
141,0.05689810202763908,2.154434690031882,0.8,0.2908365304464551,1.7766763635573684
142,0.05689810202763908,2.154434690031882,0.875,0.2931449362721601,1.8124743711477795
143,0.05689810202763908,2.154434690031882,0.95,0.2922836076633517,1.7987341794447376
144,0.05689810202763908,4.6415888336127775,0.8,0.29263828470831715,1.7978488027594746
145,0.05689810202763908,4.6415888336127775,0.875,0.2915012244149118,1.7929204522505564
146,0.05689810202763908,4.6415888336127775,0.95,0.2928852156000319,1.8032938482920708
147,0.05689810202763908,10.0,0.8,0.29203251585697887,1.792969087988734
148,0.05689810202763908,10.0,0.875,0.2924956240058366,1.8060200744369892
149,0.05689810202763908,10.0,0.95,0.2932301847789759,1.8146118059941925
150,0.08787639344404101,0.01,0.8,0.3938166018430943,2.237735486408851
151,0.08787639344404101,0.01,0.875,0.39523025412387025,2.247574935374513
152,0.08787639344404101,0.01,0.95,0.39379319173976596,2.231916987285338
