,changepoint_prior_scale,seasonality_prior_scale,changepoint_range,mape,rmse
71,0.023853323044733008,0.1,0.95,0.07483570457362156,0.994585401863436
72,0.023853323044733008,0.21544346900318834,0.8,0.07016540378775901,0.9409418198514031
73,0.023853323044733008,0.21544346900318834,0.875,0.07158293529622149,0.9522139963198885
74,0.023853323044733008,0.21544346900318834,0.95,0.0733858311964945,0.9786225496991735
75,0.023853323044733008,0.46415888336127775,0.8,0.07044122523154273,0.9457406919722433
76,0.023853323044733008,0.46415888336127775,0.875,0.07089177349062745,0.9486100023496971
77,0.023853323044733008,0.46415888336127775,0.95,0.07065995041320977,0.9458733661247978
78,0.023853323044733008,1.0,0.8,0.07197013354274973,0.9706884718076083
79,0.023853323044733008,1.0,0.875,0.06974373959955725,0.933711906634043
80,0.023853323044733008,1.0,0.95,0.07381778415169682,0.9889011682592892
81,0.023853323044733008,2.154434690031882,0.8,0.07145567043519452,0.9643854148430855
82,0.023853323044733008,2.154434690031882,0.875,0.07051386602532564,0.9565478892887801
83,0.023853323044733008,2.154434690031882,0.95,0.07451612121561674,0.9894298246282728
84,0.023853323044733008,4.6415888336127775,0.8,0.07092912207459534,0.9555075067804281
85,0.023853323044733008,4.6415888336127775,0.875,0.07105051500227312,0.9481242693036033
86,0.023853323044733008,4.6415888336127775,0.95,0.07316688405256476,0.9818133020388219
87,0.023853323044733008,10.0,0.8,0.07079746569280329,0.9516493036900033
88,0.023853323044733008,10.0,0.875,0.07209312274758915,0.967717348490449
89,0.023853323044733008,10.0,0.95,0.07416543592681818,0.9916009046024603
90,0.03684031498640387,0.01,0.8,0.11179302601377114,1.4581866547460933
91,0.03684031498640387,0.01,0.875,0.10411495226966203,1.3903414507166048
92,0.03684031498640387,0.01,0.95,0.10464795853897775,1.405383397734022
93,0.03684031498640387,0.021544346900318832,0.8,0.07550355350622166,1.0256051733307927
94,0.03684031498640387,0.021544346900318832,0.875,0.07273840936975844,0.988746527984392
95,0.03684031498640387,0.021544346900318832,0.95,0.07297317071217098,0.9925498584334008
96,0.03684031498640387,0.046415888336127774,0.8,0.07344299662088645,1.0058688036011112
97,0.03684031498640387,0.046415888336127774,0.875,0.07277114008991498,1.0008049177734437
98,0.03684031498640387,0.046415888336127774,0.95,0.0726362805281025,0.9969409781071406
99,0.03684031498640387,0.1,0.8,0.07332135185700091,1.0070005992540452
100,0.03684031498640387,0.1,0.875,0.0732898004784507,1.009836712437407
101,0.03684031498640387,0.1,0.95,0.0724418489030386,0.9909085929616304
102,0.03684031498640387,0.21544346900318834,0.8,0.07380920801945877,1.0121205375576299
103,0.03684031498640387,0.21544346900318834,0.875,0.0725204986496614,0.9967503349477231
104,0.03684031498640387,0.21544346900318834,0.95,0.07252620901889945,0.9947305163699265
105,0.03684031498640387,0.46415888336127775,0.8,0.07341925335979667,1.0026499214042384
106,0.03684031498640387,0.46415888336127775,0.875,0.07300288760471658,1.0036090372459572
107,0.03684031498640387,0.46415888336127775,0.95,0.07281991152002637,0.9965171582684343
108,0.03684031498640387,1.0,0.8,0.07303413633853774,0.9968732416935923
109,0.03684031498640387,1.0,0.875,0.07277337604290537,1.002059376766479
110,0.03684031498640387,1.0,0.95,0.07261305360257231,0.9964718831939915
111,0.03684031498640387,2.154434690031882,0.8,0.07296052668943091,0.9954300962843854
112,0.03684031498640387,2.154434690031882,0.875,0.07303129016571487,1.0061967811470296
113,0.03684031498640387,2.154434690031882,0.95,0.07283987095874149,0.9983227118983371
114,0.03684031498640387,4.6415888336127775,0.8,0.07391769824175036,1.0133680550541362
115,0.03684031498640387,4.6415888336127775,0.875,0.07283363222852902,1.0009577078783205
116,0.03684031498640387,4.6415888336127775,0.95,0.0727454852464577,0.9942257927084891
117,0.03684031498640387,10.0,0.8,0.07361944352151777,1.0107669676854047
118,0.03684031498640387,10.0,0.875,0.07304242272580859,1.007014698502612
119,0.03684031498640387,10.0,0.95,0.0726964537402084,1.0001203676666108
120,0.05689810202763908,0.01,0.8,0.13222139632035745,1.6710956325244792
121,0.05689810202763908,0.01,0.875,0.13786293730736415,1.7060893487440825
122,0.05689810202763908,0.01,0.95,0.13759631859335306,1.7024943318624786
123,0.05689810202763908,0.021544346900318832,0.8,0.07882172437328104,1.0893010503690637
124,0.05689810202763908,0.021544346900318832,0.875,0.07648828371911397,1.082869095376631
125,0.05689810202763908,0.021544346900318832,0.95,0.07623164694216215,1.079831883691908
126,0.05689810202763908,0.046415888336127774,0.8,0.07665572540507522,1.0660352626683642
