ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-01-01,3.3536491951191043,4.216112687195918,13.99708047976354,3.060174872475866,3.6534405936580168,0.9773212101619945,0.5702169404931368,1.3647191264227345,0.4666139942367766,0.31497811763032557,0.6202613518543123,0.510707215925218,0.1421445082650295,0.8869882647448143,0.0,0.0,0.0,8.580752362945859
2017-01-02,3.34795725975261,3.192523733193205,12.070597047784297,3.0554709173555934,3.6459124437851056,0.23849154444212803,-0.1474767663155197,0.6231973440955483,-0.20610854032693185,-0.357411427739865,-0.0514429285840497,0.4446000847690599,0.06426071034375046,0.8199920947718491,0.0,0.0,0.0,6.862397859769133
2017-01-03,3.342265324386116,2.577977850424104,11.460857950637646,3.050901191322877,3.638506446069485,0.035706343640557754,-0.336957618331377,0.42348166275280513,-0.34565724963024785,-0.4929395074714055,-0.19041749378635262,0.38136359327080555,-0.001190779827003501,0.7520465253713227,0.0,0.0,0.0,6.40970468007352
2017-01-04,3.336573389019622,2.6147332218019153,11.320700044015423,3.046773665318577,3.630287689384902,0.006397883392586118,-0.39457865050511204,0.382318713331722,-0.31583090430553196,-0.4679041713256326,-0.1644749739912717,0.322228787698118,-0.04583260579374461,0.6820820276935918,0.0,0.0,0.0,6.334948183223172
2017-01-05,3.330881453653128,2.3914291285379194,10.927130555404533,3.0430135361272783,3.6235273464870694,-0.11737694435909626,-0.5279084684800351,0.2678579515514296,-0.3856877330296871,-0.5247857044007761,-0.24398810253713463,0.2683107886705908,-0.08957947244064705,0.6268266131775159,0.0,0.0,0.0,6.061555846069283
2017-01-06,3.325189518286634,3.0230925695703235,12.046687204760113,3.039253406935979,3.6174013927514648,0.2965819488360333,-0.10922120493124318,0.6750848873060425,0.07600428074207759,-0.06542134338326779,0.21980785617152182,0.2205776680939557,-0.1374552297477645,0.5754366703964888,0.0,0.0,0.0,6.940349086665488
2017-01-07,3.31949758292014,4.154847678463898,13.74979034883987,3.035514039001904,3.6112754390158597,0.8904888738670202,0.492228007284946,1.273503941961071,0.7106661523129517,0.5655714307337932,0.8595086714088943,0.17982272155406873,-0.18477230232408678,0.5384534846196866,0.0,0.0,0.0,8.290874718827544
2017-01-08,3.3138056475536457,3.603905981696445,12.760644605091437,3.0319911523476364,3.605149485280255,0.6132549213764906,0.23148648134744332,1.0143122546714896,0.4666139942362805,0.31497811762977584,0.6202613518537868,0.14664092714021018,-0.20975481961668704,0.5018636672592687,0.0,0.0,0.0,7.629014114461738
2017-01-09,3.308113712187152,2.3792499390878903,10.974684287957059,3.028468265693369,3.59706496690226,-0.08469825995412467,-0.47280324637773014,0.29796949801880174,-0.20610854032727302,-0.35741142774023793,-0.051442928584449085,0.12141028037314834,-0.23906463995353347,0.47908453478169644,0.0,0.0,0.0,6.0823097099279995
2017-01-10,3.302421776820658,2.136078283774149,10.471951067714256,3.024945379039101,3.5887067631587235,-0.24137867626101372,-0.6274029804559356,0.1380075648546073,-0.34565724963035566,-0.4929395074714724,-0.1904174937866309,0.10427857336934196,-0.25716033919497105,0.463770258847386,0.0,0.0,0.0,5.7459712601789095
2017-01-11,3.2967298414541637,2.182027952421654,10.473952635935369,3.021422492384834,3.580348559415186,-0.2206748566286056,-0.603880345292659,0.15767898945680384,-0.3158309043054145,-0.4679041713254991,-0.16447497399112948,0.09515604767680891,-0.26148226951753617,0.45424813680457093,0.0,0.0,0.0,5.776737561455152
2017-01-12,3.2910379060876696,2.333914995416633,10.278560675381666,3.0178996057305665,3.5719903556716495,-0.2919735350471086,-0.687604513857711,0.08178985507612267,-0.38568773302982734,-0.5247857044008226,-0.24398810253723294,0.09371419798271866,-0.26310184074459037,0.4475029166053381,0.0,0.0,0.0,5.619661978877585
2017-01-13,3.285345970721176,2.7447869803655816,11.531185062550097,3.014376719076299,3.5636321519281124,0.1753951229054274,-0.21671208370785122,0.5641865885176054,0.07600428074262888,-0.06542134338263034,0.21980785617209253,0.09939084216279849,-0.24949066252726096,0.4628523930146795,0.0,0.0,0.0,6.587916807626813
2017-01-14,3.2796540353546817,3.8444248769339158,13.040476665397891,3.0107084575263117,3.555273948184576,0.8220675585709072,0.4472512861369101,1.2154488402898562,0.7106661523131629,0.5655714307340582,0.8595086714091331,0.11140140625774424,-0.23438979911372246,0.4684441862882182,0.0,0.0,0.0,8.034942938908705
2017-01-15,3.2739620999881875,3.3647506178708237,12.487174157799226,3.0066225001316127,3.5469157444410384,0.5953701996978137,0.22375080014565862,0.9975893824181995,0.4666139942357844,0.3149781176292261,0.6202613518532614,0.12875620546202915,-0.21845644415077822,0.4847805110455411,0.0,0.0,0.0,7.496749008214327
2017-01-16,3.2682701646216934,2.447748168005824,10.96584645665601,3.0025365427369133,3.538557540697502,-0.0558252016218576,-0.44664083030210466,0.33927074632552207,-0.2061085403266748,-0.357411427739584,-0.05144292858374874,0.15028333870481725,-0.20369560666848952,0.49954424309666723,0.0,0.0,0.0,6.059338838875
2017-01-17,3.2625782292551997,2.1986456055947223,10.313589855330452,2.9982561006697486,3.5301993369539644,-0.1710005902027981,-0.5567554978649182,0.21618430361141994,-0.34565724963029415,-0.4929395074714343,-0.1904174937864722,0.17465665942749609,-0.17291162296414966,0.5298342471444748,0.0,0.0,0.0,5.808621430544144
2017-01-18,3.2568862938887055,2.300900582838315,10.81226858884219,2.9938521420287465,3.5220413613390433,-0.11540276122787546,-0.48016657280523595,0.2586082474294324,-0.31583090430548144,-0.4679041713255752,-0.1644749739912106,0.20042814307760598,-0.14622366431476125,0.5525305182144639,0.0,0.0,0.0,5.911615883683201
2017-01-19,3.2511943585222114,2.188989438360719,10.499726211186143,2.9892553397027504,3.51467164972841,-0.15962388635183025,-0.5506583838075824,0.22428150029728558,-0.38568773302974735,-0.5247857044007961,-0.2439881025371769,0.2260638466779171,-0.12097792968083072,0.5886033445059398,0.0,0.0,0.0,5.808606693021997
2017-01-20,3.2455024231557172,3.0914871360260894,12.000426054748669,2.984754959219251,3.507301938117776,0.3259868319506897,-0.062086361833537565,0.7145635178338346,0.07600428074318022,-0.06542134338199285,0.21980785617266327,0.2499825512075095,-0.09840197776338604,0.6121814562915248,0.0,0.0,0.0,6.82949345310954
2017-01-21,3.2398104877892235,4.172918185546869,13.706133904598836,2.9805248438408896,3.4999322265071418,0.981262248824461,0.6074549951268298,1.3616668651277566,0.7106661523127923,0.5655714307335934,0.8595086714087143,0.2705960965116689,-0.07809311191064564,0.630451238547339,0.0,0.0,0.0,8.317267422990687
