ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-09-01,0.6789944428003318,8.94543482396385,10.540570482988947,0.6787013865922928,0.6792952284257011,-0.0016962144191408196,-0.0023705569993982185,-0.0010377735393023973,0.0019106633265078181,0.0016638180473638338,0.002164362823209233,-0.0036068777456486375,-0.00421606694165454,-0.0030330805387599824,0.0,0.0,0.0,9.654622283129394
2018-09-02,0.6789899860410731,9.258668377247373,11.097522928571973,0.6786917902229225,0.6792946272311964,-7.894561294176818e-05,-0.0007366951926870679,0.0005462602408600901,0.0033492217503436495,0.003101785931199853,0.0035835949265183146,-0.003428167363285417,-0.0040462157266530335,-0.002837623406413287,0.0,0.0,0.0,10.061413171710745
2018-09-03,0.6789855292818144,8.633199193464312,10.178219657817014,0.678682193853552,0.6792940260366916,-0.003088526786276624,-0.00375098696401451,-0.002474955679658662,0.00016757829472117378,-9.486376064117032e-05,0.0004191897107460113,-0.0032561050809977975,-0.0038790935914294698,-0.0026793009463190634,0.0,0.0,0.0,9.331920517071767
2018-09-04,0.6789810725225558,8.334935122315942,9.664734713350246,0.6786723122732503,0.6792934248421869,-0.004941690386067649,-0.005580745595940603,-0.004307813484877513,-0.0018493042287714078,-0.0020857089923844783,-0.0016057809370568026,-0.0030923861572962406,-0.0037107312353648588,-0.0025174142339164096,0.0,0.0,0.0,8.941985302392176
2018-09-05,0.678976615763297,8.499771806209726,9.908468963040614,0.678662322477217,0.6792918785528148,-0.0038885070102153245,-0.004526774631177808,-0.0032740060081251797,-0.0009499805173795559,-0.00118155225748767,-0.0007123117408181774,-0.002938526492835768,-0.003554264297763509,-0.0023703720445835685,0.0,0.0,0.0,9.157163683567507
2018-09-06,0.6789721590040384,8.473775782610634,9.897762293238047,0.6786531884850049,0.679289975829221,-0.004100174037379078,-0.004775687942827007,-0.003459708629349806,-0.0013043375801941373,-0.001563130158199279,-0.0010570316357873613,-0.002795836457184941,-0.0034121648648173506,-0.0022099424431667155,0.0,0.0,0.0,9.111798504838994
2018-09-07,0.6789677022447796,8.50031987003088,9.863503022513827,0.6786446309017643,0.6792882338861503,-0.0039892404731675735,-0.004679729674486827,-0.003312457840043916,-0.0013238410452233592,-0.001566905500326278,-0.001078149977668736,-0.002665399427944214,-0.0032880196545705684,-0.0020720891087959636,0.0,0.0,0.0,9.134080325959166
2018-09-08,0.678963245485521,9.119435847157312,10.789945312008674,0.6786381935539437,0.6792889165416695,-0.0006373920461529751,-0.001290963172259653,2.142367060119492e-05,0.0019106633265032044,0.0016638180473593782,0.0021643628232044486,-0.0025480553726561794,-0.003171309543299556,-0.0019575740085981917,0.0,0.0,0.0,9.909090865307185
2018-09-09,0.6789587887262623,9.449870179888238,11.374600222506897,0.6786282305346143,0.6792863728570675,0.0009048320688672298,0.00023643009967575288,0.0015511101237571585,0.003349221750342664,0.0031017859311991314,0.003583594926517264,-0.0024443896814754346,-0.003071172272173414,-0.0018460832884760591,0.0,0.0,0.0,10.321899489021403
2018-09-10,0.6789543319670036,8.81843439200606,10.39261967684689,0.6786201707367708,0.6792828431602494,-0.0021871490404449397,-0.0028906268250027674,-0.0015410606851203976,0.00016757829471843156,-9.48637606438626e-05,0.0004191897107432253,-0.002354727335163372,-0.0029846553515813644,-0.001755263542373543,0.0,0.0,0.0,9.529186324258818
