ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2017-02-26,10.061076151618755,10.845038233671527,13.527846253805075,9.936959806363218,10.1869674729031,2.14002908756339,1.914671594291703,2.367389816905464,0.044910827223538036,-0.025252850967711665,0.11578652571234273,-0.07215426109530537,-0.561786669311916,0.4109484322808871,1.0321527817977922,0.9329699706463981,1.1315346584015535,1.1351197396373653,0.6350928879436071,1.640229215038414,0.0,0.0,0.0,12.201105239182144,9.874
2017-02-27,10.062399513975453,9.888451872115834,12.595529138938604,9.939162457707267,10.187701623015672,1.1777007041967944,0.9509439470526545,1.4042753118949118,0.052411430681831246,-0.017965945171537982,0.1224754800179435,-0.06616764230898102,-0.551195323481195,0.41692120767641844,0.06481229173063408,-0.036702699322594914,0.1653671477470333,1.12664462409331,0.6251931829428145,1.632505101295287,0.0,0.0,0.0,11.240100218172248,6.272
2017-02-28,10.063722876332154,9.26724708724035,11.97137072778956,9.94108325215319,10.187591054011353,0.5449193565868226,0.3212466248487651,0.7712261792192379,0.05769562655024425,-0.012904926792878354,0.12716695020068636,-0.05892145237901738,-0.5446016359736251,0.42450673144665585,-0.5708016065289747,-0.6692908851368468,-0.4701700142813664,1.1169467889445703,0.6119289515234467,1.623815773809459,0.0,0.0,0.0,10.608642232918976,8.652
2017-03-01,10.065046238688854,9.50045964450823,12.225630125203846,9.942869127070926,10.187805262631704,0.823210578327167,0.5999716606572572,1.054301119725061,0.0605399534258544,-0.010150173029921392,0.13029459014124312,-0.050474510638889254,-0.5339394237783008,0.42962730073133615,-0.29280686756645247,-0.39235653127100745,-0.1922309685869454,1.1059520031066545,0.6025961286567341,1.6104817601691115,0.0,0.0,0.0,10.888256817016021,9.851
2017-03-02,10.066369601045555,9.451492853584291,12.107575940278924,9.94508183707453,10.188353319625865,0.7233560125363278,0.49589340865466436,0.956399178200875,0.06082412862237486,-0.009240295723487757,0.13007700524375954,-0.04090877594506319,-0.5237458289400082,0.43892600857035835,-0.3901580160120154,-0.49018119385925946,-0.2902378579422544,1.0935986758710317,0.5908513921567662,1.592442220848014,0.0,0.0,0.0,10.789725613581883,9.338
2017-03-03,10.067692963402253,9.431955109006658,12.128072084933597,9.947178225695971,10.189095630287465,0.6957223351194399,0.47013301308479183,0.919839328371047,0.05853613476010995,-0.011383362328945157,0.12816619008617994,-0.030328164378675568,-0.5104340220088115,0.4479098712646683,-0.41232389278629855,-0.5120683828691468,-0.31370807109860427,1.0798382575243042,0.5786975419228505,1.5784197053528926,0.0,0.0,0.0,10.763415298521693,5.722
2017-03-04,10.069016325758952,10.369054454672726,13.099990459801331,9.949483789160425,10.190019367113349,1.668676590648173,1.445339098835319,1.8941132285796922,0.05377272796450694,-0.016440901645835247,0.12310265220798479,-0.018856947522353028,-0.4987030201340978,0.4573974650286153,0.5691253093641296,0.4688455104401056,0.6687098034744471,1.0646355008418893,0.5642414564119419,1.564874118508824,0.0,0.0,0.0,11.737692916407125,8.306
2017-03-05,10.070339688115652,10.819332081665964,13.57133507572305,9.951379312636124,10.191042953807143,2.1202189506072044,1.893731549715727,2.350378667033836,0.04673534618217628,-0.022925906394829124,0.11686116152537583,-0.006637759906810055,-0.4853622033309585,0.47024625951436955,1.0321527817982903,0.932969970646974,1.1315346584019255,1.047968582533548,0.5496997785325467,1.546581722978684,0.0,0.0,0.0,12.190558638722857,13.909
2017-03-06,10.07166305047235,9.841651752556253,12.577034499257303,9.953081715780241,10.191519179450477,1.1385337159078408,0.9131573993160754,1.3656626161968393,0.03772159064613767,-0.0316838722746077,0.10804935622398905,0.0061707483519169055,-0.46932999728011854,0.4835367904524023,0.06481229173212226,-0.03670269932111956,0.1653671477486251,1.0298290851776644,0.5354643623382944,1.5311822290860997,0.0,0.0,0.0,11.210196766380191,6.887
2017-03-07,10.072986412829051,9.21499411014552,11.902473778515407,9.955413720577686,10.192102345783526,0.4859294467771927,0.2598584781166912,0.7141047379715745,0.027112640727471143,-0.043118765680692825,0.09732490435923745,0.01939657095281396,-0.4556020271504064,0.4981175170537931,-0.5708016065289682,-0.669290885136854,-0.47017001428133254,1.0102218416258755,0.5170773911854248,1.509853477612815,0.0,0.0,0.0,10.558915859606245,7.095
2017-03-08,10.07430977518575,9.45710154568496,12.201313516171911,9.957380856829191,10.192782260435504,0.7445721802132327,0.5191117548920204,0.9756746315688087,0.015357134381905996,-0.05509180797793029,0.08551579334487278,0.03285726812497021,-0.44221390878604394,0.5081047897063935,-0.29280686756627017,-0.39235653127078896,-0.1922309685866324,0.9891646452726267,0.4951800836985863,1.4903116602715338,0.0,0.0,0.0,10.818881955398982,5.795
2017-03-09,10.075633137542448,9.365755439274569,12.037690084185915,9.959080306783578,10.193395917437051,0.6258451097039351,0.40018967051927756,0.8576193384112062,0.002952195865532623,-0.0666627808891068,0.07358916345939832,0.04636309889916702,-0.4282366896127253,0.5191581443943584,-0.3901580160122602,-0.4901811938595544,-0.29023785794255563,0.9666878309514958,0.4758065278518163,1.4639235017209111,0.0,0.0,0.0,10.701478247246383,8.506
2017-03-10,10.076956499899149,9.324037236522548,12.037521055644008,9.961125946876408,10.194122331931139,0.5806525579232222,0.35554003678202406,0.8094360307105051,-0.009577586968950235,-0.08014299622901755,0.06138634454831351,0.059720305154181974,-0.41580961424163765,0.534492793238864,-0.41232389278591275,-0.5120683828687767,-0.31370807109825255,0.9428337325239033,0.4526272081029968,1.4401704562421875,0.0,0.0,0.0,10.657609057822372,7.54
2017-03-11,10.078279862255847,10.245099155792435,12.958281210929862,9.962904759752572,10.194301316667488,1.5378134737653062,1.3116814806633126,1.764182844094007,-0.02170234677358305,-0.09296993583376821,0.049559783159838666,0.07273448671651463,-0.4009583115379967,0.5462363657818182,0.5691253093627036,0.4688455104385906,0.6687098034730792,0.9176560244596712,0.42783663389082305,1.4136821733039255,0.0,0.0,0.0,11.616093336021153,6.694
2017-03-12,10.079603224612548,10.7314077501847,13.414562017910258,9.964663708652518,10.195216242237924,1.9756763985800647,1.7478752058599494,2.2035159852536124,-0.03290934406954198,-0.10365419708863757,0.037502756163229616,0.08521400499830654,-0.3872693075515526,0.5544522313449639,1.032152781798006,0.9329699706466456,1.1315346584017134,0.8912189558532937,0.4005439220932612,1.3861368392957454,0.0,0.0,0.0,12.055279623192613,6.548
2017-03-13,10.081058243714425,9.696869093107875,12.413128076363861,9.967192285711015,10.195945787803995,0.9826574798420367,0.7564750202115069,1.2128767457130891,-0.04272465029687689,-0.113418781858298,0.02751092427578842,0.09697335203902412,-0.37336059134484134,0.5647578777615191,0.06481229173127367,-0.036702699321960866,0.16536714774771738,0.8635964863686156,0.3775674023487742,1.3600612468206168,0.0,0.0,0.0,11.063715723556461,5.924
2017-03-14,10.082513262816304,9.02183239212327,11.743041063015612,9.969390535930593,10.19643035601596,0.3211729607978607,0.09264904240355235,0.548983833989289,-0.050733189604059585,-0.1211551657746873,0.020064439312286093,0.10783642238919729,-0.3614564461331016,0.5729487928678205,-0.5708016065289718,-0.6692908851368499,-0.47017001428135186,0.8348713345416949,0.34925155589381357,1.3307947143774264,0.0,0.0,0.0,10.403686223614166,7.647
2017-03-15,10.083968281918184,9.340816735121619,12.016374029497243,9.971426161058448,10.1973184579037,0.5733704173146639,0.3473537830097721,0.8007469749790102,-0.05659629183705057,-0.1262275476180218,0.01367943658750507,0.11763962702324508,-0.35229122522274064,0.582528777364941,-0.29280686756608804,-0.39235653127057046,-0.19223096858631972,0.8051339496945573,0.322649754480916,1.3025120614175982,0.0,0.0,0.0,10.657338699232847,7.475
2017-03-16,10.085423301020063,9.193438937037284,11.869556212739948,9.973571748162469,10.198244932278108,0.45049218032570315,0.2277512803587974,0.6764624023194354,-0.06006601443596983,-0.12994676854923934,0.010853820128794505,0.1262347913646793,-0.34864254125796024,0.589042484738072,-0.39015801601183087,-0.4901811938590372,-0.2902378579420272,0.7744814194088245,0.295693848987769,1.2718657524214991,0.0,0.0,0.0,10.535915481345766,8.699
2017-03-17,10.086878320121942,9.119929327579742,11.82439677791584,9.975704422746906,10.198872357234269,0.40318858819204767,0.17919146861303856,0.6302820706540956,-0.06099562758627542,-0.12996987791787834,0.00894393676644431,0.13349178349571156,-0.3399553324478989,0.5921385313715348,-0.4123238927865894,-0.5120683828694257,-0.31370807109886933,0.7430163250692009,0.2684981677026576,1.2423224718745352,0.0,0.0,0.0,10.49006690831399,9.422
2017-03-18,10.08833333922382,10.10377650053217,12.772259655577214,9.977977602866265,10.199569262276288,1.3599258721835445,1.1346331337531135,1.5839903620639546,-0.059345819221605006,-0.12869044932155618,0.01053958315387659,0.1393008236264975,-0.3359582060481421,0.593998917272141,0.5691253093635168,0.46884551043945444,0.6687098034738593,0.7108455584151354,0.2353886309268308,1.2087381329373792,0.0,0.0,0.0,11.448259211407365,6.511
2017-03-19,10.089788358325698,10.513011117612796,13.271355660411947,9.980127571304289,10.20029245676558,1.7986199684697581,1.5773959981342731,2.023707172830147,-0.055186357477141214,-0.12480978156744282,0.014709824818631376,0.14357443182699,-0.33507396970062714,0.5981369748507702,1.0321527817977223,0.9329699706463171,1.1315346584015014,0.678079112322187,0.20313051147633113,1.1757218933871054,0.0,0.0,0.0,11.888408326795457,9.3
2017-03-20,10.091243377427578,9.563338371966427,12.239345716560099,9.982327994711515,10.201085669143687,0.8071969883788648,0.5783078655640019,1.0327684606217755,-0.04869314029080244,-0.11843910704813043,0.021185643969905344,0.1462489777612663,-0.33108270623319347,0.6026439411770871,0.06481229173042509,-0.03670269932280211,0.16536714774680972,0.6448288591779757,0.16489574793495063,1.1417759743090126,0.0,0.0,0.0,10.898440365806442,7.064
2017-03-21,10.092698396529457,8.919559296359166,11.566537972156683,9.984435639457018,10.20191001900443,0.14755077034904626,-0.07780254854623517,0.37043788688955676,-0.0401407569204741,-0.11068393378567692,0.029667326485674494,0.147285803586066,-0.3287645882284421,0.6039342192053386,-0.5708016065289652,-0.6692908851368572,-0.470170014281318,0.6112073302124194,0.13198930392760233,1.1098802607438079,0.0,0.0,0.0,10.240249166878503,8.046
2017-03-22,10.094153415631334,9.156429983465934,11.862658719098956,9.986572574297373,10.202895437254352,0.40130066463117553,0.1753317110841867,0.6278221474189987,-0.029890875940429464,-0.10009624104889418,0.040319053059618484,0.14667189913944334,-0.32297820349974715,0.6026201647128738,-0.2928068675664075,-0.39235653127095366,-0.19223096858686825,0.5773265089985691,0.09259804781571265,1.0734957351907772,0.0,0.0,0.0,10.49545408026251,7.183
2017-03-23,10.095608434733213,9.008088329873962,11.714231611658274,9.988850385822477,10.20365105382257,0.2791818021739956,0.04655339531704287,0.506105204894042,-0.018376950773084957,-0.08851524090053008,0.05216057445656902,0.14442011690406145,-0.3268406648823805,0.5994167182701596,-0.3901580160120757,-0.49018119385933206,-0.2902378579423285,0.5432966520550947,0.05962279450723613,1.0374689069375058,0.0,0.0,0.0,10.37479023690721,6.992
2017-03-24,10.097063453835093,8.984446061165063,11.650913243708446,9.99073229905587,10.204548082098269,0.23138428955423232,0.0026495255419469775,0.4582056615752203,-0.006085889537501183,-0.07677475080340079,0.06331904544205375,0.14056892282358835,-0.33148892654459505,0.5967172200506425,-0.41232389278726594,-0.5120683828700748,-0.313708071099486,0.5092251490554112,0.02469173287711982,1.0042119669573908,0.0,0.0,0.0,10.328447743389324,8.009
2017-03-25,10.098518472936972,9.944097221542505,12.660993649723093,9.992816188280383,10.205345169138816,1.1859849673077916,0.956630322694688,1.412829613195026,0.006462535627820779,-0.06457837907273462,0.07704277937903092,0.13518168771794462,-0.33914199361589975,0.5960611996090462,0.5691253093643299,0.46884551044031836,0.6687098034746393,0.4752154345976963,-0.012769274032280252,0.9698696443412952,0.0,0.0,0.0,11.284503440244762,7.832
2017-03-26,10.09997349203885,10.339431202378696,13.084361265653907,9.994748752585407,10.206438232660433,1.6206019462460897,1.393020390809119,1.843108013768723,0.018737669016348362,-0.0525195507759822,0.09002046100265255,0.12834553262105186,-0.34550556565113705,0.5902701859947959,1.0321527817974385,0.9329699706459889,1.1315346584012895,0.44136596281125123,-0.04861382327980166,0.9350294247656912,0.0,0.0,0.0,11.720575438284941,7.191
2017-03-27,10.101428511140728,9.369798379713252,12.09788971928982,9.996589260689385,10.207409838144267,0.6229717087552264,0.3905134903812354,0.845320385451782,0.030220412056354246,-0.040839438892859965,0.1009675298331106,0.12016974968990962,-0.3547857798725841,0.5817331134810775,0.06481229173191326,-0.03670269932132675,0.1653671477484015,0.4077692552770492,-0.08027631116012603,0.9014787532536587,0.0,0.0,0.0,10.724400219895955,6.588
