ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-01-01,1.169874812836682,8.856459090722886,13.93510775529198,1.157371358334719,1.1844921162231081,0.02178524906258323,0.011922832601337195,0.03158135992718646,-0.010077513742312178,-0.013389336565494831,-0.0068346708486632275,0.03186276280489541,0.022575785486098475,0.04124767229886086,0.0,0.0,0.0,10.982460851101935
2017-01-02,1.1699847254029312,9.506318836032262,15.395040966159478,1.157532481679831,1.1844658445559508,0.03714234133051653,0.02704198938048233,0.04740766281462129,0.0072816736070056886,0.004004916685542943,0.010703543185804621,0.029860667723510835,0.02053194277453693,0.039153243438415856,0.0,0.0,0.0,11.8890155621162
2017-01-03,1.1700946379691801,9.450380038475203,15.253222215304605,1.1576690297483365,1.1844331057107391,0.037161896321277664,0.027212857549636406,0.047220391900692334,0.009240043625063928,0.005942795079003549,0.012596492588968592,0.027921852696213733,0.01846515068151994,0.03717149134732899,0.0,0.0,0.0,11.897127334349047
2017-01-04,1.1702045505354293,8.797845266383113,13.71683897845454,1.1579004570043296,1.1844167348312415,0.017134706295713953,0.007033138912352016,0.02732623400878664,-0.008932835080179667,-0.012229234255821501,-0.005602522358055829,0.026067541375893614,0.016483773484290518,0.03527690139051261,0.0,0.0,0.0,10.749684747709441
2017-01-05,1.1703144631016782,8.858350275814452,13.93322820184426,1.15806190015495,1.184382346180481,0.019716934521376763,0.009470535037546718,0.03001713197922042,-0.004598864850467585,-0.007788630309234069,-0.001599785513788511,0.024315799371844353,0.01442758070820379,0.0337373572065639,0.0,0.0,0.0,10.89373871937497
2017-01-06,1.1704243756679273,9.255854676046155,14.997107280328525,1.158234925595058,1.1843842706989614,0.032029802283848184,0.02143911389846599,0.04227675799670788,0.009348583480942831,0.005956756804343525,0.012692327022765385,0.022681218802905356,0.01279283565291533,0.03237664986739907,0.0,0.0,0.0,11.60230718095985
2017-01-07,1.1705342882341765,8.880492856542116,14.020653685271755,1.1584472082273132,1.1843555823681806,0.0189136094983784,0.008187827727568904,0.029113529432791004,-0.002261087040081822,-0.00532074106217479,0.0008459049000229946,0.021174696538460224,0.011009668478681471,0.031159965206801164,0.0,0.0,0.0,10.862243365320865
2017-01-08,1.1706442008004256,8.483687493257715,13.053453290107557,1.1586066838633793,1.1843104071751045,0.009725797084311491,-0.0012905474680189853,0.02075596136599449,-0.010077513742306338,-0.01338933656549048,-0.006834670848659015,0.01980331082661783,0.009444689281015757,0.03004613296308794,0.0,0.0,0.0,10.391188290684036
2017-01-09,1.1707541133666746,9.02987343905255,14.497057433116376,1.1587661594994452,1.1842652319820286,0.025851972021728405,0.015068343318976374,0.03699182722889809,0.007281673607018488,0.004004916685557741,0.010703543185814368,0.018570298414709918,0.00813411995946389,0.028853647255512694,0.0,0.0,0.0,11.259437960379472
2017-01-10,1.1708640259329237,9.11388450045588,14.434713708755138,1.1590100737391746,1.1842602115685592,0.02671517524954785,0.01539486049712853,0.03830515664333604,0.009240043625082735,0.005942795079029489,0.01259649258898457,0.017475131624465113,0.006768306329892798,0.02824807989143024,0.0,0.0,0.0,11.31530823850856
