ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,y_median,y_median_lower,y_median_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-03,2.7363776774244455,7.977569673151698,13.948402995961988,2.6143532079148124,2.864743543950371,0.21570812888139154,0.06097410221197597,0.3609307829406396,0.12025858841134691,0.041406194482092706,0.19828563327323953,-0.008980331784952299,-0.04701026648091969,0.02982622163051172,0.20727635014552037,0.14685290174551466,0.26903984511399076,0.12025858841134691,0.041406194482092706,0.19828563327323953,-0.1028464778905235,-0.3250463027998378,0.09726689713018893,0.0,0.0,0.0,10.673204820715707
2017-02-04,2.7372858846918504,7.853151961889587,13.444009539371658,2.61694336762808,2.865724118746682,0.16251021029824955,0.012561899719299436,0.30151555465347074,0.3522688087625977,0.12128955609978691,0.5808303984824653,-0.009482365533288377,-0.04665163106121605,0.027967573396066918,-0.08034502606231975,-0.16724882578173508,0.003307751034635244,0.3522688087625977,0.12128955609978691,0.5808303984824653,-0.09993120686874007,-0.3204366541456115,0.0974694046270245,0.0,0.0,0.0,10.313786679765698
2017-02-05,2.7381940919592553,7.733750781751744,13.247845968522313,2.6195893642324934,2.8676111962454054,0.13646765219949333,-0.009157304011331382,0.2813247569849206,0.46786596130157593,0.1610907731507717,0.7714301294336713,-0.010858433521725943,-0.047259896347083066,0.024311514712144613,-0.22382375050279396,-0.36663521632040796,-0.08073862106047913,0.46786596130157593,0.1610907731507717,0.7714301294336713,-0.09671612507756265,-0.31786988786229503,0.10245149506280993,0.0,0.0,0.0,10.144590606774491
2017-02-06,2.73910229922666,7.42472052590474,12.725597192984456,2.6204541671518027,2.866733913300579,0.09509993646521685,-0.04450308634617509,0.2341045998821015,0.21945450865667784,0.07556030871016878,0.36184256607781035,-0.011234754216986801,-0.04520425540638879,0.02497202780436776,-0.01985835830735894,-0.052495888639526464,0.01274775045725053,0.21945450865667784,0.07556030871016878,0.36184256607781035,-0.09326145966711523,-0.3196454005424141,0.10521979131327788,0.0,0.0,0.0,9.877015638370096
2017-02-07,2.7400105064940647,7.04094932888532,12.308554974795884,2.6226210542298363,2.868615804630425,0.017899500414723116,-0.12206504359353708,0.16182060099677342,0.08116875456190341,0.02794718682181295,0.13383325143693914,-0.009434910382634236,-0.04285342889186314,0.026916585370209474,0.03580146518329427,-0.04698103765457484,0.12211995088728532,0.08116875456190341,0.02794718682181295,0.13383325143693914,-0.08963580894784033,-0.31337911104117067,0.11183584535901904,0.0,0.0,0.0,9.38820629727525
2017-02-08,2.7408739608786945,7.0784313908502465,12.13682540321967,2.6243393478007193,2.864813925346075,0.006911181697515181,-0.13945045875764217,0.1536179910080993,0.14003674785681033,0.04821600596678685,0.23089640080701831,-0.005469803021491374,-0.04024717976377472,0.03195890080301824,-0.04174098052620285,-0.08959536907275269,0.010264008245347964,0.14003674785681033,0.04821600596678685,0.23089640080701831,-0.08591478261160093,-0.3079655012605451,0.11606034105802977,0.0,0.0,0.0,9.324854338617307
2017-02-09,2.7417374152633234,7.754485569985576,13.523624724254127,2.624559757733398,2.867228989852412,0.15554517100091286,0.009595418346535392,0.2960613819166748,0.11552852503293934,0.03977758793726078,0.19048657605162983,-0.000494207833515647,-0.035511231341883706,0.03483985305402963,0.12269030006922792,0.060819799698439515,0.18640828980142274,0.11552852503293934,0.03977758793726078,0.19048657605162983,-0.08217944626773875,-0.30074075989156507,0.11903663230777906,0.0,0.0,0.0,10.296763150786084
2017-02-10,2.7426008696479527,8.166919561178437,14.18585655924651,2.6271931076500823,2.865429994174073,0.2459534170584578,0.10375252819941573,0.3857523456828099,0.11345056904149288,0.039062127602629546,0.18706038566372563,0.0037410960456252056,-0.03186198881049686,0.039837766090255314,0.20727635014542387,0.14685290174543497,0.2690398451138573,0.11345056904149288,0.039062127602629546,0.18706038566372563,-0.07851459817408415,-0.2937190599136578,0.12176195608649151,0.0,0.0,0.0,10.929902982495994
2017-02-11,2.743464324032582,8.035780722701555,13.714892268905825,2.626088797665523,2.8635363579281266,0.19526834444615157,0.05695800607196971,0.33089621983764467,0.34490884548244966,0.11875544959658668,0.5686950907331332,0.005711435854885333,-0.028385508618397018,0.04181751863408796,-0.08034502606256141,-0.16724882578205938,0.0033077510344963245,0.34490884548244966,0.11875544959658668,0.5686950907331332,-0.075006910828622,-0.2880681015987481,0.12513072078079612,0.0,0.0,0.0,10.580459157405421
2017-02-12,2.7443277784172113,7.9512539017039545,13.449210985419242,2.62811046920923,2.8648234144302256,0.1694099345289369,0.03944316770412488,0.309377450560071,0.46010340434016134,0.15841804975139803,0.7586310142665382,0.0048732550295196245,-0.02964225953224744,0.04006930713776816,-0.22382375050290404,-0.3666352163205501,-0.08073862106054441,0.46010340434016134,0.15841804975139803,0.7586310142665382,-0.07174297433784002,-0.28553962694260676,0.13039772343842373,0.0,0.0,0.0,10.408630274520526
