ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-01-15,2.763249663611917,7.497191050138144,14.975811489545478,2.389889215314734,3.127068849378278,0.1952377179039526,-0.15464404873204943,0.5686913260808762,-0.0020883239643089526,-0.046238947030546367,0.04222820817996064,-0.006224396118342671,-0.045386940552137094,0.032074030368517845,0.20355043798660427,-0.15185547871481944,0.5703511199509187,0.0,0.0,0.0,10.717903475716597
2017-01-16,2.7597669711169504,7.52673111665111,14.673671653145114,2.3905389252426392,3.1175334314247465,0.1833621053698407,-0.16128821570880525,0.5567328549988304,-0.0012691415227878437,-0.04365218219059564,0.041768040498561566,-0.009276230701176847,-0.04780726524887653,0.028881507618191974,0.1939074775938054,-0.15610293109079598,0.55936595416927,0.0,0.0,0.0,10.61092161187209
2017-01-17,2.756284278621984,7.024473150043368,14.192867025961421,2.385537657061879,3.1082218997325537,0.1043006112925877,-0.24826230439548852,0.4761875802861004,0.0046016792313731455,-0.03952283004934275,0.047110449246704086,-0.08483158211790465,-0.12197302282956,-0.0496942522257684,0.1845305141791192,-0.15924182148675964,0.5544705860579818,0.0,0.0,0.0,10.050828807161786
2017-01-18,2.7528015861270183,7.044697690091558,13.683307581587606,2.3818976413256174,3.1034168431241267,0.08876683047651512,-0.26049509452989367,0.4591556336692451,0.015263454121772118,-0.031139210637031914,0.059025526719186754,-0.1020307506949372,-0.14225666137905427,-0.06199902098985927,0.1755341270496802,-0.1651266368915574,0.5446239222873048,0.0,0.0,0.0,9.92529522425448
2017-01-19,2.749318893632052,7.6745755533850275,15.010206263758283,2.378273653756338,3.0982562639847395,0.23508215761124768,-0.10693399926667234,0.6015488092213869,0.028505335286615186,-0.01801288013204863,0.07578294805511031,0.03954831535981027,0.004667908137849175,0.07261060496648696,0.16702850696482222,-0.16913648817051116,0.5367602487550612,0.0,0.0,0.0,10.900415823817683
2017-01-20,2.7458362011370854,8.013786583387535,15.438242153368083,2.379510805035966,3.094954166683057,0.32024583576912363,-0.017197273595799104,0.6851694708304555,0.040727405058728454,-0.00715946243179397,0.08809292335197665,0.12040057685622105,0.08337294974053708,0.15634675146843638,0.15911785385417415,-0.17536277066556422,0.5247574644619505,0.0,0.0,0.0,11.492459131150968
2017-01-21,2.7423535086421196,7.795465133051611,14.8404877110347,2.3813863566804705,3.0915862432995724,0.24236140072476525,-0.10434093952373633,0.6207798178483754,0.04804853190732995,0.0007278721094343611,0.09439541620819475,0.04241406741642462,0.0036469210672420913,0.08055378758721256,0.1518988014010107,-0.18246823374019924,0.5224234325126702,0.0,0.0,0.0,10.902641873833732
2017-01-22,2.7388708161471533,7.414982965080053,14.592143737156913,2.381541255144928,3.085296853115291,0.1868233887461599,-0.16056308068991354,0.5731939736874729,0.047588895555161194,-0.0002656303870014257,0.09694254514772926,-0.006224396118339918,-0.04538694055211784,0.03207403036854985,0.1454588893093386,-0.1929780785141899,0.5168727248432861,0.0,0.0,0.0,10.490537850491528
2017-01-23,2.735388123652187,7.274110094248322,14.314792123222317,2.380314562924782,3.0790658110366693,0.1690791968424626,-0.1712920695128028,0.5451268905767855,0.03848032207293055,-0.009015002819226046,0.08640474556959464,-0.009276230701203054,-0.04780726524890974,0.02888150761818747,0.1398751054707351,-0.19695163833555535,0.5171727375236954,0.0,0.0,0.0,10.345485329919141
2017-01-24,2.7319054311572204,6.721208927300926,13.43838161137195,2.374720505362684,3.0729968559649983,0.07262435321363508,-0.26854768154673575,0.45476877867394616,0.02224341386605547,-0.02558938685885472,0.06962658179100971,-0.08483158211796817,-0.12197302282965057,-0.04969425222577945,0.13521252146554777,-0.20801999688338446,0.5119677297594395,0.0,0.0,0.0,9.684481767228695
2017-01-25,2.7284227386622546,6.544208571892215,13.146882499193271,2.3736258178869765,3.069882510825923,0.03187986986357506,-0.30969305827766996,0.41246325921404425,0.002387574779934826,-0.042905084391343586,0.04944048726812355,-0.10203075069488082,-0.14225666137898685,-0.06199902098980824,0.13152304577852103,-0.21589431685087682,0.5102485799311396,0.0,0.0,0.0,9.403228405865983
2017-01-26,2.7249400461672884,7.167599181394838,14.242808210593303,2.3722515925879635,3.064015356766738,0.15175353856303314,-0.18720989367596874,0.5269248343664301,-0.016639096480098852,-0.061701145001219385,0.029354173363237545,0.039548315359605804,0.004667908137704206,0.07261060496629801,0.12884431968352622,-0.2182149186675974,0.5058675012424917,0.0,0.0,0.0,10.158183140351207
2017-01-27,2.721457353672322,7.483362817993635,14.736171464065233,2.3674138509547866,3.0595492296573443,0.2168034374924706,-0.12372596292273728,0.5812680739193394,-0.030795920224963504,-0.07779100851291423,0.01746829657394184,0.12040057685624331,0.08337294974056123,0.15634675146839802,0.12719878086119077,-0.21589378230931766,0.5031717077566454,0.0,0.0,0.0,10.57719381346026
2017-01-28,2.717974661177356,7.068885055897412,13.754498247273995,2.3621076790717366,3.0560881270029983,0.1313709457658972,-0.20397160833008396,0.5055953263416125,-0.037636041020742944,-0.08499111901102852,0.00978134324147254,0.04241406741635469,0.003646921067199364,0.08055378758716814,0.12659291937028544,-0.2134874910351852,0.49825173806756734,0.0,0.0,0.0,9.97647851298003
2017-01-29,2.715941756595242,6.696863797893503,13.458080105234117,2.3606238140521567,3.048028177201456,0.08385469033740438,-0.2553039306093175,0.46043699730577015,-0.036937663067509806,-0.08332814378584565,0.009484292407466169,-0.006224396118340533,-0.04538694055212212,0.03207403036854274,0.1270167495232547,-0.21609957572775304,0.5000619039912493,0.0,0.0,0.0,9.65405549575459
2017-01-30,2.713908852013129,6.7738629938007175,13.330912045633625,2.361685704149352,3.0462475664384923,0.08858300614860554,-0.25086416772246506,0.45190742486846636,-0.0305842826077777,-0.07612900180433069,0.01297354187204876,-0.009276230701229266,-0.04780726524894295,0.02888150761818298,0.12844351945761245,-0.2175650128884847,0.5009469100357931,0.0,0.0,0.0,9.671372189237337
2017-01-31,2.7118759474310155,6.526531814549334,12.763306061763716,2.3612158111130177,3.044880349678511,0.02423389856287924,-0.3231911536842938,0.39383128890319974,-0.021764197029168278,-0.06632999101171405,0.02433876202300109,-0.08483158211803168,-0.12197302282974111,-0.049694252225790526,0.1308296777100792,-0.21833996668851438,0.49849216363644216,0.0,0.0,0.0,9.252236867178393
2017-02-01,2.7098430428489015,6.481096397639419,12.878925292657096,2.3618403353957826,3.042673365335368,0.018288695401794307,-0.32915907597125393,0.39257421560625877,-0.013795666772389888,-0.05824820203322248,0.03192727268494241,-0.10203075069497967,-0.14225666137910506,-0.06199902098989774,0.1341151128691639,-0.21185355442765164,0.49601637674475324,0.0,0.0,0.0,9.202882237267351
2017-02-02,2.707810138266788,7.168175927848759,14.209344769123627,2.3636849979502323,3.03675574088328,0.16876654581483216,-0.18798463938877874,0.5365861417771834,-0.009005447957576239,-0.05628841743151823,0.03633037123497811,0.039548315359722405,0.0046679081377868714,0.07261060496640574,0.138223678412686,-0.2019357653060156,0.5002493036046716,0.0,0.0,0.0,10.15740069791401
2017-02-03,2.7057772336846746,7.474648754307015,14.934143460447142,2.3630002467902016,3.031884281558469,0.2554116480920055,-0.08779310996695801,0.6169810811630485,-0.00805293892837083,-0.05668411533647296,0.0363937123425284,0.12040057685623061,0.08337294974054747,0.1563467514684199,0.14306401016414566,-0.20124815089236708,0.509264890861842,0.0,0.0,0.0,10.736812558303663
2017-02-04,2.7037443291025607,7.286387737650159,14.385402540228519,2.361407529435118,3.0304691984814167,0.18102910962308816,-0.16915843290952626,0.554235934486451,-0.00991559627894415,-0.05515868942309515,0.037020390598920073,0.04241406741628474,0.0036469210671566357,0.0805537875871237,0.14853063848574757,-0.19479759922448198,0.5109122053011996,0.0,0.0,0.0,10.212383330365418
2017-02-05,2.701711424520447,6.9521323475920385,13.878316869052137,2.363706233657012,3.027909063553786,0.13578018991003166,-0.21772294003921597,0.510676469297647,-0.012500805428411347,-0.05724681626340652,0.0338390162370062,-0.0062243961183411425,-0.045386940552126394,0.03207403036853564,0.15450539145678413,-0.18285189263564144,0.5174082692834221,0.0,0.0,0.0,9.898551102128888
2017-02-06,2.6996785199383337,6.942449998751377,13.83894437394752,2.3637920560215573,3.0203798990421347,0.13796424146827838,-0.21926132174322788,0.5025893418973291,-0.013618606806842591,-0.05816162423755269,0.0321045502400055,-0.009276230701183302,-0.0478072652488847,0.028881507618190867,0.16085907897630425,-0.17505302220856556,0.5266527509786555,0.0,0.0,0.0,9.899541581392754
2017-02-07,2.6976456153562203,6.677491569649217,13.090485431275113,2.3663452764171033,3.011041578394159,0.0706981338217598,-0.2827800121522543,0.43617042056690625,-0.011923725180946936,-0.0557121728373026,0.03385188369785439,-0.08483158211792027,-0.1219730228295823,-0.04969425222577113,0.16745344112062702,-0.1725352694197236,0.5309610823565303,0.0,0.0,0.0,9.453859765765728
2017-02-08,2.695612710774107,6.609416474231652,13.326458852279215,2.3629146536340353,3.005664017735073,0.06465309794447748,-0.283075891016351,0.4273341928932376,-0.007459488696567545,-0.05246842428766137,0.038646730639249255,-0.10203075069507855,-0.14225666137922335,-0.06199902098998725,0.17414333733612358,-0.17210906219139685,0.5337289061773859,0.0,0.0,0.0,9.402997206661928
2017-02-09,2.6935798061919933,7.279463346035419,14.634577950684411,2.3651356179794063,3.0050721393619018,0.21872814378865305,-0.1224270837331612,0.5773668763111492,-0.001599317905900636,-0.04794549320329185,0.04288118428860634,0.039548315359839,0.0046679081378695345,0.0726106049665135,0.1807791463347147,-0.17003694884561407,0.5393280709630055,0.0,0.0,0.0,10.39887093505447
2017-02-10,2.6915469016098794,7.727883140363914,15.001726464770346,2.3644702134700646,3.0077277840410535,0.3111894487260051,-0.030723224800329876,0.6593741012042135,0.0035795317988667782,-0.041672190775038906,0.04746914854682307,0.12040057685621793,0.08337294974053369,0.15634675146844176,0.1872093400709204,-0.16440669471885158,0.5373241300842766,0.0,0.0,0.0,11.031086356221874
2017-02-11,2.689513997027766,7.388406593652655,14.857820234670013,2.3604690845503202,3.0075388522684987,0.2419288079393696,-0.10353909138246774,0.5834222099054529,0.006231551409220985,-0.0383908237913032,0.050479176781224565,0.042414067416214805,0.0036469210671139143,0.08055378758707925,0.19328318911393383,-0.1608958325271761,0.5460292083194187,0.0,0.0,0.0,10.530106185445588
2017-02-12,2.6881105580509175,7.137306491241801,14.183742933159808,2.360606587457015,3.006614597840219,0.19823524818835675,-0.1419325847784251,0.5555700459242464,0.005606093026843458,-0.040979323938736247,0.050712424882906004,-0.006224396118340069,-0.04538694055211889,0.0320740303685481,0.19885355127985338,-0.1531505891640301,0.5487470768005271,0.0,0.0,0.0,10.222958389170634
2017-02-13,2.686707119074068,7.108031720570304,14.095459350497968,2.357265419331326,3.0044093014605435,0.19698385879901656,-0.14510387496199303,0.5502338158855311,0.0024803987475763814,-0.041131598545220784,0.04583076905193193,-0.00927623070120951,-0.04780726524891792,0.02888150761818637,0.2037796907526497,-0.14668625175958516,0.5534466543001333,0.0,0.0,0.0,10.205108385323292
2017-02-14,2.6853036800972196,6.789405567296667,13.429917798809871,2.356285680407589,2.9997559997191576,0.12206663962922529,-0.22962177814060322,0.4722177288833988,-0.0010318495293085482,-0.04529743623007544,0.04265618204432646,-0.0848315821179838,-0.12197302282967286,-0.049694252225782186,0.20793007127651766,-0.14121139868596108,0.5536128301139526,0.0,0.0,0.0,9.702778680102115
2017-02-15,2.6839002411203703,6.576296749911926,13.247628316665056,2.3558993537295003,3.0017156522567046,0.10690467200499493,-0.24207404272122576,0.4494964154615617,-0.0022496418114670022,-0.04512657235103694,0.041819691687234636,-0.10203075069502218,-0.1422566613791559,-0.061999020989936204,0.21118506451148408,-0.13197745739731254,0.5532181925229614,0.0,0.0,0.0,9.596473084848848
2017-02-16,2.682496802143522,7.47709501622282,14.559085818349942,2.354480766457555,3.0023043845072865,0.25399147742745376,-0.08736386579464933,0.6075838117359796,0.001003648621949167,-0.042648665744929176,0.043711462687447925,0.039548315359955594,0.004667908137952197,0.07261060496662124,0.21343951344554904,-0.12520144395708024,0.5588367941364392,0.0,0.0,0.0,10.564935591503497
2017-02-17,2.681093363166673,8.020673297614804,15.479072505687272,2.3541496892694727,3.0029580039651327,0.3444350646506641,0.004594503460171202,0.6937515447954644,0.009429396831400054,-0.03429105882937114,0.05317462890707815,0.12040057685624019,0.08337294974055785,0.1563467514684034,0.21460509096302388,-0.12225447004444223,0.5514197524784747,0.0,0.0,0.0,11.195307233279607
2017-02-18,2.679689924189824,7.631974114710237,15.077218982076548,2.353804708102282,3.000903837109199,0.27879184016502995,-0.05986672323519608,0.6253221543849897,0.021765377394704345,-0.02290990816267242,0.06733201446937295,0.04241406741633745,0.0036469210671888448,0.08055378758715721,0.21461239535398813,-0.12159897730797141,0.5575596029360668,0.0,0.0,0.0,10.717864187011006
2017-02-19,2.678286485212975,7.423911325010358,14.662955051483623,2.3534991376211583,2.9995921106246275,0.24218343158355868,-0.09355964804634656,0.5851138212638661,0.03499509994873778,-0.012468447599140935,0.08249096947447836,-0.0062243961183406785,-0.04538694055212317,0.032074030368541,0.21341272775316156,-0.11831674974431212,0.5528070687685306,0.0,0.0,0.0,10.454684255232339
2017-02-20,2.676883046236126,7.461307255666592,14.314186318651766,2.3486128227392387,2.9993374292417263,0.24692153996532792,-0.09327888417985407,0.6038884711301502,0.04521826945121486,-0.0032671123032554884,0.09120944072773483,-0.009276230701235722,-0.047807265248951146,0.028881507618181868,0.21097950121534878,-0.1185719855102649,0.5469713368843118,0.0,0.0,0.0,10.477558027428056
2017-02-21,2.6754796072592777,6.973943828384167,14.062799497688587,2.348110533336325,2.9979909038175103,0.17137851936225598,-0.15492101544888945,0.5185126839163767,0.048900864157850304,0.002063872838953672,0.09683162089792807,-0.08483158211804734,-0.12197302282976343,-0.04969425222579324,0.20730923732245304,-0.12368405659806725,0.548400820909575,0.0,0.0,0.0,9.960084405702085
2017-02-22,2.674076168282429,6.882774682638553,13.420674638134622,2.3442880806328072,2.9969454193346476,0.14446712509438572,-0.185914587066679,0.49215244097700767,0.04407576200251052,-0.0031832409400446063,0.09289131968471932,-0.10203075069512105,-0.1422566613792742,-0.06199902099002571,0.2024221137869963,-0.12276051317176354,0.5426237985499144,0.0,0.0,0.0,9.775023114276058
2017-02-23,2.67267272930558,7.453355532411647,14.786637109562292,2.3438301460789663,2.9967171015801526,0.26698073032918185,-0.05833804905503439,0.6080904507367597,0.03107037963667429,-0.01660558492667742,0.07770701168045864,0.03954831535975111,0.004667908137807231,0.07261060496643228,0.19636203533275637,-0.12919189608967344,0.5325592649638683,0.0,0.0,0.0,10.58683332079759
2017-02-24,2.671269290328731,7.631997022062822,15.159412272413466,2.3461009469119705,2.998725137204442,0.32209322393174783,-0.002657364391995971,0.6605501959639272,0.012496437045462426,-0.034655682587462704,0.05961401527011741,0.12040057685622747,0.08337294974054407,0.15634675146842528,0.189196210030058,-0.1353177329332502,0.5225911933008289,0.0,0.0,0.0,10.964122125788188
2017-02-25,2.669865851351882,7.1846656978461505,14.078733459808985,2.3457405790472454,2.9995077414990767,0.2159209934401473,-0.09935726838997773,0.5508154220401942,-0.007507297997346907,-0.05187539191300129,0.03870938394572188,0.0424140674164601,0.003646921067263766,0.08055378758723512,0.1810142240210341,-0.13901492948054137,0.5150437254935678,0.0,0.0,0.0,10.219198029766254
2017-02-26,2.66881840099523,6.8438350070836504,13.490317407080523,2.345186240974609,2.9974594763757514,0.14117484267761243,-0.17822858764279914,0.4753120544522287,-0.024527380160146037,-0.07044559229743019,0.02276179617407973,-0.006224396118341288,-0.04538694055212743,0.032074030368533894,0.17192661895609979,-0.14496802300737943,0.5061038423144162,0.0,0.0,0.0,9.719699043799174
2017-02-27,2.6677709506385776,6.667627119061513,13.374120322743051,2.343417757044823,2.9961385727989143,0.11758779305095492,-0.2059714945196858,0.4446250823339196,-0.035198964446225584,-0.08223232174215997,0.011717661164879944,-0.009276230701261927,-0.04780726524898435,0.02888150761817738,0.16206298819844245,-0.16395106522599348,0.4976086663148912,0.0,0.0,0.0,9.561732615611119
2017-02-28,2.6667235002819254,6.288399935874793,12.667261724714939,2.3437560441863923,2.9928691467080486,0.02858384626213929,-0.2919720262227061,0.3742352125808098,-0.03815419127195982,-0.0852515227341389,0.007572297483600026,-0.08483158211793593,-0.12197302282960461,-0.049694252225773866,0.15156961965203505,-0.1650635145955658,0.48316246485795866,0.0,0.0,0.0,9.002087688644835
2017-03-01,2.665676049925273,6.080870753991925,12.463016497528923,2.3441638177854665,2.99051989633496,0.004289747798620445,-0.3199772763054487,0.34974638401017366,-0.0342862261319245,-0.0804964288879391,0.010366612284282784,-0.10203075069506466,-0.14225666137920676,-0.061999020989974674,0.1406067246256096,-0.17284597932327334,0.4671535527926802,0.0,0.0,0.0,8.849537369443539
2017-03-02,2.664628599568621,6.860992694062604,13.66521498186912,2.3437297194612072,2.9905315504257906,0.14262987040536448,-0.17718431972757864,0.47986091267973424,-0.026263748103092153,-0.07189050402546954,0.019385446047634855,0.03954831535986771,0.004667908137889893,0.07261060496654004,0.1293453031485889,-0.18904100975941582,0.45695558806882597,0.0,0.0,0.0,9.702057679760479
2017-03-03,2.6635811492119688,7.173261056400017,14.249791766290267,2.3448755754612494,2.985978706472482,0.22087032802511716,-0.09590030929902932,0.543380732878152,-0.017493955133277343,-0.06184838289758172,0.028032596769318022,0.1204005768562148,0.0833729497405303,0.15634675146844718,0.11796370630217973,-0.1998844843701254,0.44630480967929453,0.0,0.0,0.0,10.210219064585344
2017-03-04,2.6625336988553165,6.739722023660948,13.527598579015654,2.3464358488244956,2.9861216990194994,0.1381386504510809,-0.18779562415520157,0.4695833118522177,-0.010919382089418488,-0.05651484496039267,0.035049527329740544,0.04241406741639016,0.0036469210672210378,0.0805537875871907,0.10664396512410922,-0.20922972158426245,0.4316090904306954,0.0,0.0,0.0,9.65967994725638
2017-03-05,2.6614862484986643,6.589446780565385,13.189115246518478,2.348632841589015,2.981887300305653,0.08126504662605145,-0.2458738118581542,0.4056614837913762,-0.00807852047261558,-0.05584784466435948,0.036358191784284365,-0.006224396118340223,-0.04538694055211995,0.03207403036854634,0.09556796321700728,-0.22213943417334617,0.4166575270079191,0.0,0.0,0.0,9.293487947288176
2017-03-06,2.660438798142012,6.315840871446175,13.055810449670595,2.349921348701581,2.980298468814715,0.06688869072181258,-0.26088013014545397,0.39673969263723935,-0.008748614670871378,-0.053150792945400024,0.03802878795601718,-0.009276230701215967,-0.0478072652489261,0.028881507618185257,0.08491353609389994,-0.2367984761552501,0.40303388334155676,0.0,0.0,0.0,9.197918946350395
2017-03-07,2.65939134778536,5.972869188003147,12.162562923661847,2.3515906718122177,2.981244856948686,-0.021245666681519892,-0.34492662242532013,0.31137168750694083,-0.011264668887264014,-0.055539247301324354,0.034063341292310374,-0.08483158211782454,-0.12197302282944583,-0.04969425222575448,0.07485058432356866,-0.2497417420001515,0.39354559842533476,0.0,0.0,0.0,8.660996143234307
2017-03-08,2.6583438974287072,5.9223444809816606,11.977849922815034,2.353296265570048,2.9795246899812327,-0.04984952204371872,-0.36708644551475283,0.2810441440921148,-0.01335606087868063,-0.056725139755419846,0.03146509764667922,-0.10203075069500829,-0.1422566613791393,-0.06199902098992364,0.06553728952997018,-0.2581190294094974,0.3832843292649939,0.0,0.0,0.0,8.488282942804634
2017-03-09,2.657296447072055,6.51152764809332,12.899806745696845,2.3546401763703626,2.9774273700485883,0.08350980724382433,-0.24078807090112567,0.41161596282045454,-0.013155030258389409,-0.05719424236548301,0.03180140334909106,0.039548315359984314,0.004667908137972556,0.07261060496664778,0.05711652214222941,-0.26487804607451937,0.3720763364152914,0.0,0.0,0.0,9.281391408647634
2017-03-10,2.6562489967154033,6.765887131506638,13.811515468612193,2.3515844515128537,2.9756400807549466,0.16013498763244527,-0.16793818152519538,0.4819905059731498,-0.00997811664534959,-0.05308319074896563,0.03592105277698135,0.1204005768562021,0.08337294974051654,0.15634675146846905,0.04971252742159275,-0.27268460870021116,0.3704654261145207,0.0,0.0,0.0,9.761026747493906
2017-03-11,2.6552015463587515,6.488129105079586,12.958591964727708,2.3507469987374114,2.970790791722607,0.08126180388538,-0.24313418235637527,0.39933883879689425,-0.0045802352451446765,-0.05015561497470368,0.04081965425283588,0.04241406741651282,0.0036469210672959752,0.08055378758726861,0.04342797171401186,-0.281583302207072,0.3659530865743844,0.0,0.0,0.0,9.254428747172545
2017-03-12,2.653622088516265,6.3161859330403285,12.526561354948239,2.352660593518752,2.9685104446779307,0.033324526750174985,-0.29492220086466714,0.34578500797953476,0.0012074987260793453,-0.04499907774530844,0.045937197118019975,-0.006224396118340829,-0.045386940552124215,0.03207403036853925,0.038341424142436464,-0.2864718615687415,0.359596726347937,0.0,0.0,0.0,8.951521514009556
2017-03-13,2.6520426306737788,6.269633217157423,12.354179343199698,2.3533344375590866,2.9674289859878025,0.030530966294940357,-0.29217097854334456,0.34684855567537115,0.005301856812318171,-0.040548607096106436,0.05122128464245307,-0.009276230701242172,-0.04780726524895931,0.02888150761818077,0.03450534018386435,-0.29196838468757286,0.3503763896291166,0.0,0.0,0.0,8.92516617695332
2017-03-14,2.6504631728312917,5.849299179545519,11.936663940963513,2.3523988545935195,2.9683844935058428,-0.0465702744703251,-0.37609860920407434,0.2733610827643236,0.0063167047054743545,-0.03837595966881275,0.05026825489878021,-0.08483158211788805,-0.12197302282953638,-0.04969425222576554,0.031944602942088604,-0.29448001897426124,0.3421974037324047,0.0,0.0,0.0,8.461735219440845
2017-03-15,2.6488837149888056,5.684763402159919,11.854153139916974,2.34971090772894,2.966047923595584,-0.06712674742500836,-0.4019981723206889,0.2656613081188205,0.004248337609650717,-0.042026760276838174,0.04758463458480466,-0.10203075069495193,-0.1422566613790719,-0.0619990209898726,0.030655665660292843,-0.29722299403000685,0.3403419852291512,0.0,0.0,0.0,8.334974118451226
2017-03-16,2.647304257146319,6.465265728534578,12.808351972130737,2.3493297272336386,2.9605959808119184,0.0707609645512049,-0.25700733057659153,0.39348579480986867,0.0006063237994199624,-0.04292931180103439,0.04509969323657652,0.03954831535977983,0.00466790813782759,0.07261060496645882,0.030606325392005095,-0.2979261786490657,0.33710607580031887,0.0,0.0,0.0,9.1409164481361
