ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2018-09-23,10.277732166805727,9.25780237196689,11.984166430508767,10.177732352009848,10.377453357805525,0.354470599946925,0.12934520489198525,0.5760602587672234,-0.01837695077308108,-0.0885152409005241,0.052160574456572587,0.13806240548337737,-0.3347892235402223,0.5975640090337027,1.0321527817971838,0.9329699706456946,1.1315346584010992,-0.7973676365605552,-1.2770175751829846,-0.30629294161750736,0.0,0.0,0.0,10.632202766752652,6.237
2018-09-24,10.275982130429073,8.31590060298258,11.052335774206378,10.175296680968334,10.376083043730679,-0.5902042551065381,-0.8171292164112907,-0.3672830265929465,-0.006085889537497135,-0.07677475080339564,0.06331904544205501,0.1319383927574349,-0.342362290873801,0.5930594552506769,0.06481229173348953,-0.03670269931976411,0.16536714775008757,-0.7808690500599652,-1.2593269899125707,-0.28686150488352824,0.0,0.0,0.0,9.685777875322534,6.501
2018-09-25,10.27423209405242,7.7620578328428715,10.416116392338704,10.172903077853718,10.374824212279774,-1.2028878502129545,-1.4265688784011088,-0.9796514372890776,0.0064625356278248235,-0.06457837907272979,0.07704277937903262,0.12441744924422528,-0.35222554636918113,0.5874725964434533,-0.5708016065289723,-0.6692908851368493,-0.47017001428135463,-0.7629662285560321,-1.244469264345566,-0.26961490082904277,0.0,0.0,0.0,9.071344243839466,5.787
2018-09-26,10.272482057675766,7.996352512153077,10.739256054465566,10.170515034040433,10.373654160348169,-0.9020727610446134,-1.1253488858967324,-0.6773296206472321,0.018737669016352234,-0.052519550775981576,0.09002046100265533,0.11561923574800198,-0.36063230844432587,0.5764498675669093,-0.29280686756606206,-0.39235653127053927,-0.1922309685862751,-0.7436227982429057,-1.226537167906592,-0.24981197849211845,0.0,0.0,0.0,9.370409296631154,4.439
2018-09-27,10.270732021299114,7.941280173751019,10.638999740404216,10.16810991263847,10.372622612946373,-0.9770698488619559,-1.1998875252623824,-0.7516477905060529,0.03022041205633367,-0.04083943889286498,0.10096752983308775,0.10568248646189593,-0.3681345725984573,0.5653825877127854,-0.3901580160118658,-0.4901811938590791,-0.29023785794207013,-0.7228147313683198,-1.2040267847200197,-0.228748822864248,0.0,0.0,0.0,9.293662172437159,6.667
2018-09-28,10.26898198492246,7.967234909017124,10.632333224837256,10.165541521059566,10.371377153339557,-0.97766681594613,-1.201435315512409,-0.7527863145782421,0.04042517527822724,-0.029968442017205225,0.11078919851641418,0.09476251406591214,-0.3803568364051551,0.5584553164172509,-0.4123238927865345,-0.5120683828693731,-0.31370807109881926,-0.700530612503735,-1.182898982219865,-0.20721921063204773,0.0,0.0,0.0,9.29131516897633,6.145
2018-09-29,10.267231948545808,8.945236112386848,11.648769247723376,10.163444589581156,10.370139209693527,0.02430237504693948,-0.19921111610380482,0.24985474451075035,0.04892041322777936,-0.02161475499087575,0.11964557803215975,0.08302842451082224,-0.3894785416318368,0.5474475214079617,0.5691253093636326,0.46884551043957756,0.6687098034739705,-0.6767717720552948,-1.1585160116746922,-0.18294001253416817,0.0,0.0,0.0,10.291534323592748,3.704
2018-09-30,10.265481912169154,9.423667282447225,12.114379145065174,10.161127011191294,10.368851124263859,0.5066074639321725,0.2843860278432654,0.7294012423102033,0.05534687393222351,-0.014953506242102082,0.12480667889177267,0.07066009348903296,-0.4044763209611197,0.5358066136622973,1.0321527817976817,0.9329699706462705,1.1315346584014714,-0.6515522852867659,-1.135808545715542,-0.15452225849804116,0.0,0.0,0.0,10.772089376101327,4.609
2018-10-01,10.263731875792502,8.448940048989698,11.175490455833524,10.158673905332739,10.36781243338317,-0.44280879264996303,-0.6647567080314892,-0.2238827543446567,0.05943279117383912,-0.011541001489424616,0.12912018483520873,0.057844960996572034,-0.417597978575581,0.5283656101511188,0.06481229173264096,-0.03670269932060534,0.16536714774917988,-0.6248988365530151,-1.1117569233975582,-0.12400909068421613,0.0,0.0,0.0,9.820923083142539,6.62
2018-10-02,10.261981839415848,7.829450694826656,10.525577107695266,10.15647288262455,10.36639728976888,-1.0618719755675095,-1.2821379745721582,-0.8417985053485278,0.06100537711098199,-0.009690093331177624,0.1299517297288891,0.044774703731374106,-0.4321388253744073,0.5176242711479022,-0.5708016065289762,-0.6692908851368452,-0.4701700142813739,-0.5968504498808892,-1.0893326224663296,-0.09363625925750227,0.0,0.0,0.0,9.200109863848338,5.585
2018-10-03,10.260231803039195,8.11009494865224,10.833677764317507,10.154139429256125,10.365174020830045,-0.7686249795034827,-0.9893993258353901,-0.5439173372952545,0.059998129239101285,-0.00981611454849575,0.12927304539054615,0.03164184728653663,-0.44349592372885976,0.5117981760071945,-0.2928068675658798,-0.3923565312703207,-0.19223096858596228,-0.5674580884632409,-1.0614489531503781,-0.06484153055248891,0.0,0.0,0.0,9.491606823535712,4.973
2018-10-04,10.258481766662541,8.04921418638198,10.779390362569744,10.151802721334514,10.364215341242181,-0.8518521192165286,-1.0701282213516041,-0.6274231784059244,0.05645364269057719,-0.013205043989591539,0.12617519360776056,0.018636381141140874,-0.45673108007441116,0.5021282540229981,-0.3901580160114364,-0.49018119385856196,-0.2902378579415419,-0.5367841270368102,-1.0342551450661663,-0.033690093378380546,0.0,0.0,0.0,9.406629647446012,5.939
2018-10-05,10.256731730285887,8.040455020075589,10.757264100613897,10.149485861871591,10.362918738056486,-0.8607613470161858,-1.0836698838545682,-0.6351488471405985,0.05052180894492431,-0.019471128276153958,0.12017641558027772,0.0059424393099628565,-0.4719542258116185,0.4895459288774115,-0.4123238927872111,-0.5120683828700221,-0.313708071099436,-0.5049017024838618,-1.0044677246113496,-0.0016409831421474257,0.0,0.0,0.0,9.3959703832697,4.073
2018-10-06,10.254981693909235,9.041584071911664,11.756814948595279,10.147097358727272,10.36168612086402,0.13341994535827895,-0.08931641926745548,0.3608441969110009,0.0424534771235029,-0.027357480368254184,0.11323965908283266,-0.006264891813434287,-0.4868129832447453,0.4784835238162605,0.5691253093644458,0.46884551044044137,0.6687098034747504,-0.47189394931623546,-0.9715007269318159,0.03298242513223212,0.0,0.0,0.0,10.388401639267514,4.081
2018-10-07,10.25323165753258,9.495242733013457,12.214355301989714,10.144713245992842,10.360671007906342,0.6090669204033553,0.38503274569844376,0.8354217651467645,0.032589845923911204,-0.03747218063720971,0.1026226133889745,-0.017822579372664238,-0.5028384099439903,0.4687172986185731,1.0321527817981797,0.9329699706468461,1.131534658401843,-0.43785312794607145,-0.9378864363515672,0.06824235321930942,0.0,0.0,0.0,10.862298577935936,5.479
2018-10-08,10.251481621155929,8.577950129009833,11.23386878559433,10.142394080397809,10.35991657665593,-0.3453017365663646,-0.568652230746214,-0.12186442476969815,0.0213480347944809,-0.049104861009724166,0.09159753543528407,-0.028582408271996512,-0.5146692956326602,0.4588869404844789,0.06481229173179237,-0.03670269932144664,0.16536714774827221,-0.4028796548206413,-0.9018594085064545,0.10017603768315327,0.0,0.0,0.0,9.906179884589564,6.495
2018-10-09,10.249731584779274,7.960459763275436,10.640524029427807,10.139952228294053,10.358808619338758,-0.9670926594769876,-1.1879072448808583,-0.7422962800088583,0.009203444524470557,-0.060583910113734554,0.07928578630247299,-0.03841345289617478,-0.5240562454987225,0.4501488495294661,-0.5708016065289802,-0.6692908851368411,-0.4701700142813932,-0.3670810445763034,-0.8655595121560237,0.1369767878659125,0.0,0.0,0.0,9.282638925302287,7.153
2018-10-10,10.247981548402622,8.22141406650022,10.90574458000406,10.137524801336248,10.357672639629799,-0.6739122008182786,-0.8952994492248803,-0.4547315951365534,-0.0033303468040333413,-0.07357888672418071,0.06728423253902334,-0.04720421111153713,-0.5380900045663655,0.43985518646256494,-0.29280686756619945,-0.392356531270704,-0.19223096858651087,-0.33057077533650875,-0.8258445746673404,0.17736983222313693,0.0,0.0,0.0,9.574069347584343,5.486
2018-10-11,10.246231512025968,8.152809107205172,10.847172805641433,10.135327324856998,10.356859135456375,-0.7542127692571502,-0.9753140640759612,-0.5302977346756895,-0.01572330232935061,-0.08710888625705428,0.055249673357515766,-0.05486436177582946,-0.5436135193850655,0.4305828034417225,-0.3901580160116812,-0.49018119385885683,-0.29023785794184315,-0.2934670891402888,-0.7914821083096767,0.21197694715977902,0.0,0.0,0.0,9.492018742768819,3.136
2018-10-12,10.244481475649314,8.136120433492348,10.819786251648232,10.133155497630542,10.355766814844241,-0.7569930881034,-0.9831556742861892,-0.5291467322292551,-0.02745134094310984,-0.0982904470965194,0.04339491189098335,-0.061326114155238386,-0.5489067942774776,0.42333329387951313,-0.41232389278682524,-0.512068382869652,-0.3137080710990844,-0.2558917402182266,-0.7513891748255977,0.2479615663740963,0.0,0.0,0.0,9.487488387545914,3.618
2018-10-13,10.242731439272662,9.133924874632722,11.846140145797667,10.130763946329154,10.354760144960888,0.24659297955907433,0.019425909014239327,0.47675209261079915,-0.038018499961956796,-0.10814039627486503,0.03221583670026533,-0.0665451254069737,-0.5541209309467676,0.41912157436820624,0.569125309365259,0.46884551044130535,0.6687098034755306,-0.21796870443725416,-0.7083144403923882,0.2878609583527083,0.0,0.0,0.0,10.489324418831735,3.396
2018-10-14,10.240981402896008,9.609290656661173,12.32541090270929,10.12841668196361,10.353556536724463,0.7348510389049863,0.5060575696477,0.9637779789012118,-0.04697790870998965,-0.11795370982296739,0.023510382223428283,-0.0705009704905593,-0.5547324284774459,0.4147519275262761,1.032152781797896,0.9329699706465179,1.131534658401631,-0.1798228636923605,-0.6681153557534396,0.32901145369551826,0.0,0.0,0.0,10.975832441800994,5.475
2018-10-15,10.239231366519356,8.664555362572653,11.397646761897136,10.125944651215287,10.352441874879206,-0.20391423103979575,-0.43291634353745845,0.025808098385686158,-0.053950686067391965,-0.12355152021950565,0.016856094404950867,-0.07319715736196848,-0.5560125300362935,0.4086108417128924,0.06481229173328054,-0.036702699319971284,0.16536714774986402,-0.14157867934371587,-0.6315340660448328,0.3657411643852873,0.0,0.0,0.0,10.03531713547956,3.518
2018-10-16,10.237481330142701,8.067153725715576,10.787035523160405,10.123533020127464,10.351249227219965,-0.8074631272519799,-1.0366370101242648,-0.5822473362619843,-0.058641962833739784,-0.12819938952792984,0.012473236662872603,-0.07466068892382496,-0.5581863022566405,0.40713390268601585,-0.5708016065289733,-0.6692908851368483,-0.47017001428135935,-0.10335886896544177,-0.593318626613678,0.4024179129595138,0.0,0.0,0.0,9.430018202890722,3.355
2018-10-17,10.23573129376605,8.392882066144894,11.12964665622664,10.121251503071727,10.350017220017358,-0.49388450138328754,-0.7220352075828882,-0.26596592039474226,-0.06085335134250536,-0.13019555109452177,0.009816339381348729,-0.07494118178769874,-0.5572123163362612,0.4004741235880365,-0.292806867566519,-0.39235653127108727,-0.19223096858705951,-0.06528310068656443,-0.5575833760313569,0.4365578316630801,0.0,0.0,0.0,9.741846792382761,3.209
2018-10-18,10.233981257389395,8.33028006711069,11.006720928371475,10.118217465522827,10.348847428316532,-0.5522256305762184,-0.7816955480289822,-0.32389477777884285,-0.06049133500369961,-0.12955235730388484,0.009375191644883082,-0.07410956028787725,-0.5543570976753597,0.40102212394998293,-0.39015801601192607,-0.4901811938591519,-0.2902378579421443,-0.027466719272715545,-0.5184506432147553,0.4781808542940815,0.0,0.0,0.0,9.681755626813176,3.984
2018-10-19,10.232231221012743,8.382437704668257,11.075250401632754,10.115574019628697,10.347623980100536,-0.5321709858047998,-0.7600572711379506,-0.3048209245178743,-0.05757122299225154,-0.12711151220220515,0.012009521790023474,-0.0722563522126115,-0.5501256535947203,0.3995812157837868,-0.4123238927864394,-0.5120683828692818,-0.3137080710987326,0.009980482186502567,-0.4810671217803709,0.5122860893719615,0.0,0.0,0.0,9.700060235207943,5.97
