,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
45,2019-02-14,10.025726928567655,9.308028914661435,12.101382821491518,9.798822413668967,10.241912926690816,0.6826721143872804,0.46717288331260204,0.9086090841237169,-0.05395068606740246,-0.12355152021950801,0.01685609440494896,-0.05560798150162279,-0.5278060343711354,0.4166806982657706,-0.39015801601204303,-0.49018119385929276,-0.29023785794228824,1.1823887979683487,0.6861766155956228,1.6762524068547937,0.0,0.0,0.0,10.708399042954936
46,2019-02-15,10.023976892191001,9.299616095320637,11.998741529473374,9.796418329838929,10.24077819572238,0.6471160640051512,0.42810199479306615,0.8732508397373392,-0.05864196283373833,-0.12819938952792612,0.012473236662872004,-0.06121117256238315,-0.5348145104619516,0.4114834409134012,-0.41232389278625503,-0.512068382869105,-0.31370807109856463,1.1792930921875278,0.6822626680641409,1.6757083827128396,0.0,0.0,0.0,10.671092956196153
47,2019-02-16,10.022226855814347,10.275147072126279,13.034798429160118,9.793517063652567,10.240156035400652,1.6183202788058366,1.3992321984335057,1.8377819317600166,-0.06085335134250496,-0.13019555109452305,0.00981633938134399,-0.06648884178544343,-0.5414004709857755,0.40780728036345476,0.5691253093619821,0.4688455104378241,0.6687098034723871,1.1765371625718029,0.6822127944034554,1.6758295078719228,0.0,0.0,0.0,11.640547134620183
48,2019-02-17,10.020476819437695,10.704323664209166,13.4456765927316,9.791095865653931,10.239183157047128,2.0743454463851014,1.8567213254546078,2.299727410854988,-0.060491335003700304,-0.12955235730388118,0.009375191644880921,-0.07128561522084993,-0.5526165492423757,0.40535019684821216,1.032152781798258,0.9329699706469368,1.1315346584019015,1.1739696148113936,0.678444138932697,1.6756203491078676,0.0,0.0,0.0,12.094822265822796
49,2019-02-18,10.018726783061041,9.752087722051636,12.509344925802544,9.78770753872118,10.238438055763991,1.1032277843943983,0.8788054787261214,1.32950262746105,-0.057571222992253285,-0.12711151220220265,0.012009521790022631,-0.07545153711746078,-0.5574038860547302,0.40430468526338154,0.06481229173202654,-0.036702699321214484,0.16536714774852274,1.1714382527720857,0.6755305647193169,1.674034856015825,0.0,0.0,0.0,11.12195456745544
50,2019-02-19,10.016976746684389,9.11522095560846,11.875760242944413,9.785159756077867,10.237667538483223,0.46692828852304563,0.24221001437357548,0.6951992022487539,-0.052216502844017736,-0.12133169885114596,0.017722907566816364,-0.07884518958197015,-0.5606181027164886,0.40167010498863326,-0.570801606528979,-0.6692908851368423,-0.47017001428138794,1.1687915874780126,0.6702695427369951,1.6727157224662739,0.0,0.0,0.0,10.483905035207433
51,2019-02-20,10.015226710307735,9.386263425104213,12.156717746552044,9.782463352438079,10.23704372719187,0.7470831651598815,0.5241183759078598,0.9735619441070801,-0.04465361833707481,-0.11534209933819052,0.02520221325633253,-0.08133666672156548,-0.5627578006502956,0.4015687319711589,-0.29280686756624974,-0.3923565312707643,-0.1922309685865972,1.1658803177847716,0.6634025331985332,1.6705823391859864,0.0,0.0,0.0,10.762309875467617
52,2019-02-21,10.013476673931082,9.288576096540982,12.057354992977032,9.780088516919893,10.236674129820916,0.6543880132589336,0.4331001039006732,0.8845391582654246,-0.03520239349462919,-0.10543834073210404,0.03460677213999536,-0.08281034555002463,-0.5690298008023038,0.39892901855879165,-0.39015801601228783,-0.49018119385958764,-0.2902378579425895,1.1625587683158756,0.660662498774552,1.6648806786527612,0.0,0.0,0.0,10.667864687190017
53,2019-02-22,10.011726637554428,9.284456265346606,12.015814461753349,9.777734507542455,10.235980582253159,0.6389324706243057,0.4179188928782124,0.8669056062794486,-0.024262507665287585,-0.09454934733277277,0.045621303783000104,-0.08316739971520244,-0.5705968854344031,0.40449333285896705,-0.4123238927869317,-0.5120683828697541,-0.31370807109918136,1.1586862707917274,0.655505105875914,1.6635820881365622,0.0,0.0,0.0,10.650659108178735
54,2019-02-23,10.009976601177774,10.268749674566957,13.04103941112003,9.774800677617932,10.235314641438286,1.6286291843945724,1.4100129176342069,1.8506488695694356,-0.01229659363107031,-0.08225788325900624,0.057719131948587785,-0.08232800691297024,-0.5703703300346374,0.40085756824429136,0.5691253093627953,0.468845510438688,0.6687098034731671,1.1541284755758177,0.6531771487870036,1.6579362640675044,0.0,0.0,0.0,11.638605785572347
